Company_ID,Year,Controversy_Score,Regulatory_Fines,ESG_Risk_Rating
C0234,2023,58.60,16.85,Medium
C0234,2024,32.58,27.17,Medium
C0235,2015,72.53,28.99,High
C0235,2016,94.79,8.12,High
C0235,2017,2.79,19.94,Low
C0235,2018,47.09,21.32,Medium
C0235,2019,79.91,30.74,High
C0235,2020,68.92,44.48,High
C0235,2021,18.22,30.76,Low
C0235,2022,39.22,34.18,Medium
C0235,2023,46.83,33.23,Medium
C0235,2024,74.50,4.22,High
C0236,2015,45.91,14.99,Medium
C0236,2016,31.40,20.09,Medium
C0236,2017,41.50,22.22,Medium
C0236,2018,96.69,42.10,High
C0236,2019,4.68,26.27,Low
C0236,2020,33.38,40.78,Medium
C0236,2021,19.80,45.33,Low
C0236,2022,40.05,34.80,Medium
C0236,2023,58.58,5.66,Medium
C0236,2024,19.43,10.05,Low
C0237,2015,42.65,41.40,Medium
C0237,2016,82.79,28.19,High
C0237,2017,64.21,25.79,High
C0237,2018,67.92,48.44,High
C0237,2019,94.04,18.40,High
C0237,2020,40.90,2.05,Medium
C0237,2021,99.80,12.76,High
C0237,2022,38.20,14.24,Medium
C0237,2023,18.27,25.62,Low
C0237,2024,80.75,0.36,High
C0238,2015,51.00,49.41,Medium
C0238,2016,34.49,3.10,Medium
C0238,2017,24.63,11.61,Low
C0238,2018,82.15,33.62,High
C0238,2019,56.40,48.88,Medium
C0238,2020,62.44,25.59,High
C0238,2021,46.23,17.09,Medium
C0238,2022,21.45,8.12,Low
C0238,2023,33.76,45.17,Medium
C0238,2024,12.87,2.50,Low
C0239,2015,34.12,3.50,Medium
C0239,2016,91.27,3.19,High
C0239,2017,57.49,23.32,Medium
C0239,2018,4.62,46.56,Low
C0239,2019,76.42,27.79,High
C0239,2020,76.77,17.73,High
C0239,2021,75.95,11.93,High
C0239,2022,61.65,25.72,High
C0239,2023,3.15,22.08,Low
C0239,2024,38.26,4.67,Medium
C0240,2015,32.53,0.31,Medium
C0240,2016,2.11,29.75,Low
C0240,2017,8.57,42.92,Low
C0240,2018,42.04,30.44,Medium
C0240,2019,88.08,16.32,High
C0240,2020,96.17,7.66,High
C0240,2021,74.34,36.95,High
C0240,2022,22.56,35.11,Low
C0240,2023,92.17,42.35,High
C0240,2024,97.80,49.14,High
C0241,2015,43.02,5.61,Medium
C0241,2016,52.19,13.23,Medium
C0241,2017,34.60,17.19,Medium
C0241,2018,85.20,26.89,High
C0241,2019,29.77,2.66,Low
C0241,2020,10.87,13.79,Low
C0241,2021,45.60,39.71,Medium
C0241,2022,16.95,2.42,Low
C0241,2023,43.10,40.89,Medium
C0241,2024,58.54,9.23,Medium
C0242,2015,80.26,15.25,High
C0242,2016,69.20,35.90,High
C0242,2017,73.86,38.23,High
C0242,2018,59.05,10.54,Medium
C0242,2019,8.14,20.27,Low
C0242,2020,88.00,12.09,High
C0242,2021,69.81,25.66,High
C0242,2022,78.99,32.62,High
C0242,2023,94.09,13.50,High
C0242,2024,96.81,23.11,High
C0243,2015,96.35,26.79,High
C0243,2016,26.96,20.95,Low
C0243,2017,85.16,25.70,High
C0243,2018,95.87,7.20,High
C0243,2019,70.63,2.02,High
C0243,2020,71.59,3.16,High
C0243,2021,88.42,48.64,High
C0243,2022,28.75,3.70,Low
C0243,2023,19.19,19.30,Low
C0243,2024,43.70,39.58,Medium
C0244,2015,94.99,42.53,High
C0244,2016,6.05,13.42,Low
C0244,2017,44.25,32.00,Medium
C0244,2018,69.08,36.20,High
C0244,2019,65.13,45.80,High
C0244,2020,80.99,44.46,High
C0244,2021,26.96,21.76,Low
C0244,2022,23.40,27.07,Low
C0244,2023,82.74,40.05,High
C0244,2024,82.57,29.94,High
C0245,2015,24.88,17.80,Low
C0245,2016,44.03,47.52,Medium
C0245,2017,45.17,49.89,Medium
C0245,2018,51.33,46.65,Medium
C0245,2019,83.64,17.29,High
C0245,2020,60.34,12.12,High
C0245,2021,51.82,24.66,Medium
C0245,2022,28.95,39.24,Low
C0245,2023,4.04,13.51,Low
C0245,2024,91.81,20.33,High
C0246,2015,71.62,7.57,High
C0246,2016,7.44,35.08,Low
C0246,2017,29.75,36.87,Low
C0246,2018,64.70,24.78,High
C0246,2019,20.91,36.87,Low
C0246,2020,10.51,32.22,Low
C0246,2021,55.03,46.47,Medium
C0246,2022,32.90,29.33,Medium
C0246,2023,82.77,17.84,High
C0246,2024,95.07,36.48,High
C0247,2015,58.77,2.84,Medium
C0247,2016,71.29,23.82,High
C0247,2017,98.34,48.30,High
C0247,2018,22.60,35.26,Low
C0247,2019,90.49,49.93,High
C0247,2020,55.93,19.64,Medium
C0247,2021,18.76,19.65,Low
C0247,2022,28.92,2.98,Low
C0247,2023,68.81,18.03,High
C0247,2024,92.20,7.06,High
C0248,2015,11.90,19.78,Low
C0248,2016,63.93,0.09,High
C0248,2017,37.69,21.91,Medium
C0248,2018,32.17,46.96,Medium
C0248,2019,18.00,38.12,Low
C0248,2020,88.82,12.06,High
C0248,2021,36.43,13.50,Medium
C0248,2022,44.33,15.46,Medium
C0248,2023,20.74,4.63,Low
C0248,2024,60.78,49.60,High
C0249,2015,44.02,33.39,Medium
C0249,2016,19.30,36.92,Low
C0249,2017,31.05,34.74,Medium
C0249,2018,39.12,23.25,Medium
C0249,2019,7.70,40.82,Low
C0249,2020,5.19,11.89,Low
C0249,2021,99.25,19.41,High
C0249,2022,92.77,16.29,High
C0249,2023,59.32,47.63,Medium
C0249,2024,24.48,1.95,Low
C0250,2015,23.24,3.77,Low
C0250,2016,44.05,47.81,Medium
C0250,2017,38.62,34.38,Medium
C0250,2018,73.30,31.79,High
C0250,2019,40.71,40.96,Medium
C0250,2020,95.54,45.84,High
C0250,2021,25.29,44.81,Low
C0250,2022,2.66,44.49,Low
C0250,2023,60.33,41.94,High
C0250,2024,98.79,6.02,High
C0251,2015,85.14,31.77,High
C0251,2016,0.52,24.55,Low
C0251,2017,57.52,39.03,Medium
C0251,2018,45.38,47.76,Medium
C0251,2019,76.84,18.22,High
C0251,2020,25.27,37.74,Low
C0251,2021,24.37,10.61,Low
C0251,2022,31.67,21.07,Medium
C0251,2023,24.62,36.16,Low
C0251,2024,2.19,4.35,Low
C0252,2015,62.82,43.10,High
C0252,2016,61.28,45.85,High
C0252,2017,85.18,43.60,High
C0252,2018,69.77,0.04,High
C0252,2019,64.09,40.17,High
C0252,2020,23.21,44.85,Low
C0252,2021,74.01,49.19,High
C0252,2022,85.54,1.68,High
C0252,2023,44.39,28.19,Medium
C0252,2024,54.05,44.10,Medium
C0253,2015,78.43,36.55,High
C0253,2016,46.56,42.72,Medium
C0253,2017,66.65,34.92,High
C0253,2018,21.48,1.21,Low
C0253,2019,58.43,43.91,Medium
C0253,2020,3.72,30.89,Low
C0253,2021,20.90,12.37,Low
C0253,2022,92.09,33.99,High
C0253,2023,59.52,25.72,Medium
C0253,2024,45.55,35.87,Medium
C0254,2015,52.20,23.64,Medium
C0254,2016,0.00,5.12,Low
C0254,2017,45.96,45.61,Medium
C0254,2018,14.40,34.14,Low
C0254,2019,85.81,35.70,High
C0254,2020,41.35,38.38,Medium
C0254,2021,23.20,25.62,Low
C0254,2022,51.18,35.69,Medium
C0254,2023,36.57,10.58,Medium
C0254,2024,46.00,23.44,Medium
C0255,2015,72.58,34.58,High
C0255,2016,50.92,40.25,Medium
C0255,2017,91.50,48.40,High
C0255,2018,25.68,43.04,Low
C0255,2019,32.61,2.08,Medium
C0255,2020,77.75,8.84,High
C0255,2021,78.34,33.97,High
C0255,2022,97.66,4.10,High
C0255,2023,62.84,49.77,High
C0255,2024,57.38,23.56,Medium
C0256,2015,58.88,34.32,Medium
C0256,2016,36.13,2.39,Medium
C0256,2017,38.50,21.52,Medium
C0256,2018,27.99,11.98,Low
C0256,2019,59.69,5.24,Medium
C0256,2020,84.02,33.63,High
C0256,2021,63.35,48.84,High
C0256,2022,47.26,15.26,Medium
C0256,2023,6.36,46.43,Low
C0256,2024,24.77,0.16,Low
C0257,2015,84.50,33.14,High
C0257,2016,39.62,26.53,Medium
C0257,2017,88.56,18.45,High
C0257,2018,24.27,20.88,Low
C0257,2019,57.57,30.04,Medium
C0257,2020,96.37,27.90,High
C0257,2021,55.68,25.41,Medium
C0257,2022,20.89,49.15,Low
C0257,2023,22.95,38.43,Low
C0257,2024,15.77,8.92,Low
C0258,2015,2.12,45.87,Low
C0258,2016,69.24,24.62,High
C0258,2017,78.31,0.70,High
C0258,2018,82.03,39.30,High
C0258,2019,7.37,17.64,Low
C0258,2020,94.23,49.94,High
C0258,2021,61.85,27.19,High
C0258,2022,8.83,13.52,Low
C0258,2023,8.49,37.60,Low
C0258,2024,50.98,13.91,Medium
C0259,2015,24.43,1.24,Low
C0259,2016,23.91,4.82,Low
C0259,2017,1.18,32.86,Low
C0259,2018,48.23,10.70,Medium
C0259,2019,8.66,11.89,Low
C0259,2020,7.68,7.45,Low
C0259,2021,15.86,12.82,Low
C0259,2022,1.07,38.00,Low
C0259,2023,10.35,25.69,Low
C0259,2024,59.43,10.80,Medium
C0260,2015,25.67,12.38,Low
C0260,2016,6.88,18.91,Low
C0260,2017,13.55,49.82,Low
C0260,2018,4.31,8.70,Low
C0260,2019,77.70,40.14,High
C0260,2020,56.15,43.28,Medium
C0260,2021,47.41,47.76,Medium
C0260,2022,87.33,30.24,High
C0260,2023,7.97,5.01,Low
C0260,2024,3.72,1.16,Low
C0261,2015,42.41,22.15,Medium
C0261,2016,26.40,17.54,Low
C0261,2017,47.58,43.11,Medium
C0261,2018,90.34,29.85,High
C0261,2019,44.63,42.16,Medium
C0261,2020,17.12,28.52,Low
C0261,2021,79.78,11.37,High
C0261,2022,38.88,9.98,Medium
C0261,2023,75.50,19.76,High
C0261,2024,14.14,1.47,Low
C0262,2015,33.72,24.87,Medium
C0262,2016,2.26,13.63,Low
C0262,2017,23.54,2.28,Low
C0262,2018,64.70,23.73,High
C0262,2019,29.31,32.05,Low
C0262,2020,13.92,5.04,Low
C0262,2021,5.62,30.43,Low
C0262,2022,60.28,47.15,High
C0262,2023,7.71,18.83,Low
C0262,2024,79.88,49.09,High
C0263,2015,35.72,39.10,Medium
C0263,2016,30.49,0.48,Medium
C0263,2017,62.48,47.26,High
C0263,2018,55.66,25.50,Medium
C0263,2019,98.76,30.03,High
C0263,2020,5.12,30.46,Low
C0263,2021,85.14,19.56,High
C0263,2022,59.95,22.21,Medium
C0263,2023,88.26,25.94,High
C0263,2024,69.39,48.28,High
C0264,2015,76.23,10.92,High
C0264,2016,78.67,45.73,High
C0264,2017,1.52,48.79,Low
C0264,2018,83.83,21.24,High
C0264,2019,67.94,12.36,High
C0264,2020,94.74,23.09,High
C0264,2021,13.32,5.08,Low
C0264,2022,92.16,41.07,High
C0264,2023,85.45,15.74,High
C0264,2024,22.63,15.21,Low
C0265,2015,12.41,33.67,Low
C0265,2016,62.86,28.07,High
C0265,2017,67.60,29.29,High
C0265,2018,71.09,24.23,High
C0265,2019,84.56,22.53,High
C0265,2020,55.67,15.79,Medium
C0265,2021,28.40,14.14,Low
C0265,2022,85.71,49.69,High
C0265,2023,43.34,20.15,Medium
C0265,2024,43.46,25.35,Medium
C0266,2015,49.25,19.86,Medium
C0266,2016,83.56,36.31,High
C0266,2017,97.08,8.69,High
C0266,2018,17.11,2.60,Low
C0266,2019,12.21,48.70,Low
C0266,2020,28.78,26.78,Low
C0266,2021,90.42,27.53,High
C0266,2022,52.81,23.34,Medium
C0266,2023,0.57,2.49,Low
C0266,2024,58.19,33.83,Medium
C0267,2015,54.90,28.29,Medium
C0267,2016,7.98,7.13,Low
C0267,2017,14.90,26.18,Low
C0267,2018,9.30,11.68,Low
C0267,2019,52.12,32.00,Medium
C0267,2020,53.10,33.39,Medium
C0267,2021,46.01,14.83,Medium
C0267,2022,45.10,4.71,Medium
C0267,2023,58.04,39.90,Medium
C0267,2024,66.22,31.82,High
C0268,2015,96.38,30.21,High
C0268,2016,54.51,29.90,Medium
C0268,2017,26.57,35.96,Low
C0268,2018,97.46,11.42,High
C0268,2019,10.58,20.34,Low
C0268,2020,31.27,11.08,Medium
C0268,2021,90.24,3.56,High
C0268,2022,94.39,45.33,High
C0268,2023,64.50,2.33,High
C0268,2024,1.46,2.30,Low
C0269,2015,44.26,16.10,Medium
C0269,2016,93.28,15.94,High
C0269,2017,88.97,1.99,High
C0269,2018,89.38,38.37,High
C0269,2019,29.39,5.87,Low
C0269,2020,82.48,4.42,High
C0269,2021,67.23,4.37,High
C0269,2022,89.37,32.22,High
C0269,2023,63.79,8.46,High
C0269,2024,37.52,28.92,Medium
C0270,2015,63.44,10.05,High
C0270,2016,35.78,41.83,Medium
C0270,2017,0.25,9.35,Low
C0270,2018,81.68,21.49,High
C0270,2019,84.94,27.62,High
C0270,2020,74.81,44.01,High
C0270,2021,22.75,10.76,Low
C0270,2022,13.59,31.02,Low
C0270,2023,16.99,1.56,Low
C0270,2024,50.10,38.77,Medium
C0271,2015,26.43,26.36,Low
C0271,2016,87.83,47.25,High
C0271,2017,54.44,38.77,Medium
C0271,2018,45.02,20.04,Medium
C0271,2019,87.16,20.79,High
C0271,2020,8.11,0.32,Low
C0271,2021,87.10,41.90,High
C0271,2022,80.21,40.27,High
C0271,2023,68.71,28.43,High
C0271,2024,11.10,18.77,Low
C0272,2015,5.24,40.25,Low
C0272,2016,16.61,30.51,Low
C0272,2017,27.03,9.49,Low
C0272,2018,61.62,12.12,High
C0272,2019,8.03,30.28,Low
C0272,2020,18.30,33.90,Low
C0272,2021,20.04,5.66,Low
C0272,2022,67.07,41.98,High
C0272,2023,34.62,25.17,Medium
C0272,2024,27.53,9.99,Low
C0273,2015,2.91,28.27,Low
C0273,2016,9.44,43.81,Low
C0273,2017,54.97,2.76,Medium
C0273,2018,63.33,11.05,High
C0273,2019,74.23,28.16,High
C0273,2020,49.75,0.09,Medium
C0273,2021,26.90,8.99,Low
C0273,2022,29.24,11.84,Low
C0273,2023,65.08,44.20,High
C0273,2024,42.64,26.21,Medium
C0274,2015,15.84,31.61,Low
C0274,2016,0.39,0.15,Low
C0274,2017,26.00,19.34,Low
C0274,2018,75.56,22.36,High
C0274,2019,66.47,41.94,High
C0274,2020,9.76,9.73,Low
C0274,2021,44.42,3.26,Medium
C0274,2022,14.46,41.24,Low
C0274,2023,47.29,10.60,Medium
C0274,2024,11.07,34.54,Low
C0275,2015,67.94,4.58,High
C0275,2016,58.40,33.63,Medium
C0275,2017,25.90,21.16,Low
C0275,2018,99.24,46.40,High
C0275,2019,58.86,10.02,Medium
C0275,2020,26.87,3.36,Low
C0275,2021,35.77,26.68,Medium
C0275,2022,91.62,45.88,High
C0275,2023,20.32,10.18,Low
C0275,2024,20.38,41.74,Low
C0276,2015,57.06,16.97,Medium
C0276,2016,33.21,4.95,Medium
C0276,2017,30.42,29.49,Medium
C0276,2018,41.03,26.10,Medium
C0276,2019,83.11,41.92,High
C0276,2020,84.10,5.15,High
C0276,2021,66.59,32.26,High
C0276,2022,57.73,31.02,Medium
C0276,2023,1.56,49.75,Low
C0276,2024,56.51,16.40,Medium
C0277,2015,95.41,2.23,High
C0277,2016,83.73,20.56,High
C0277,2017,14.44,23.22,Low
C0277,2018,97.40,18.45,High
C0277,2019,21.66,31.52,Low
C0277,2020,12.38,13.29,Low
C0277,2021,28.89,9.16,Low
C0277,2022,14.11,22.64,Low
C0277,2023,22.47,36.35,Low
C0277,2024,30.88,44.57,Medium
C0278,2015,59.08,33.19,Medium
C0278,2016,61.38,18.87,High
C0278,2017,53.44,37.33,Medium
C0278,2018,29.82,9.44,Low
C0278,2019,95.34,37.60,High
C0278,2020,29.68,24.04,Low
C0278,2021,40.10,13.54,Medium
C0278,2022,42.23,34.61,Medium
C0278,2023,2.24,20.82,Low
C0278,2024,42.88,31.00,Medium
C0279,2015,33.83,33.18,Medium
C0279,2016,7.07,19.66,Low
C0279,2017,81.11,49.30,High
C0279,2018,71.17,22.85,High
C0279,2019,28.35,49.21,Low
C0279,2020,26.06,11.76,Low
C0279,2021,90.47,8.35,High
C0279,2022,18.91,31.54,Low
C0279,2023,87.37,27.35,High
C0279,2024,7.78,27.02,Low
C0280,2015,83.95,49.75,High
C0280,2016,54.16,0.05,Medium
C0280,2017,77.59,22.68,High
C0280,2018,9.29,15.35,Low
C0280,2019,42.00,21.40,Medium
C0280,2020,45.03,46.91,Medium
C0280,2021,51.53,40.43,Medium
C0280,2022,62.78,10.08,High
C0280,2023,38.94,35.21,Medium
C0280,2024,44.74,28.98,Medium
C0281,2015,37.03,20.40,Medium
C0281,2016,69.87,17.10,High
C0281,2017,90.84,29.92,High
C0281,2018,11.43,23.45,Low
C0281,2019,28.75,27.49,Low
C0281,2020,21.97,38.65,Low
C0281,2021,93.94,48.35,High
C0281,2022,59.45,20.54,Medium
C0281,2023,14.29,21.33,Low
C0281,2024,39.79,42.03,Medium
C0282,2015,47.37,6.49,Medium
C0282,2016,62.30,40.04,High
C0282,2017,21.53,19.56,Low
C0282,2018,50.20,20.76,Medium
C0282,2019,80.15,14.83,High
C0282,2020,66.00,6.14,High
C0282,2021,10.42,37.26,Low
C0282,2022,91.23,44.94,High
C0282,2023,33.86,25.10,Medium
C0282,2024,42.45,9.59,Medium
C0283,2015,69.24,15.51,High
C0283,2016,46.13,4.22,Medium
C0283,2017,58.80,41.53,Medium
C0283,2018,47.77,26.04,Medium
C0283,2019,30.78,48.93,Medium
C0283,2020,44.09,38.62,Medium
C0283,2021,31.16,36.31,Medium
C0283,2022,44.86,21.90,Medium
C0283,2023,20.25,17.44,Low
C0283,2024,6.07,13.80,Low
C0284,2015,69.88,49.43,High
C0284,2016,12.59,11.54,Low
C0284,2017,82.23,7.34,High
C0284,2018,36.39,23.55,Medium
C0284,2019,24.89,25.90,Low
C0284,2020,40.98,8.87,Medium
C0284,2021,14.96,17.49,Low
C0284,2022,84.90,14.63,High
C0284,2023,16.67,37.07,Low
C0284,2024,49.38,24.42,Medium
C0285,2015,16.20,38.86,Low
C0285,2016,4.57,4.60,Low
C0285,2017,79.77,15.80,High
C0285,2018,55.74,14.91,Medium
C0285,2019,7.81,22.92,Low
C0285,2020,89.29,20.15,High
C0285,2021,39.26,13.05,Medium
C0285,2022,42.61,40.89,Medium
C0285,2023,49.49,45.34,Medium
C0285,2024,22.46,38.75,Low
C0286,2015,55.08,35.03,Medium
C0286,2016,25.00,29.45,Low
C0286,2017,83.60,16.79,High
C0286,2018,82.62,45.92,High
C0286,2019,47.71,32.43,Medium
C0286,2020,53.18,44.47,Medium
C0286,2021,99.29,22.64,High
C0286,2022,79.54,20.60,High
C0286,2023,6.29,3.85,Low
C0286,2024,17.26,16.87,Low
C0287,2015,59.61,19.29,Medium
C0287,2016,37.17,24.71,Medium
C0287,2017,80.39,23.76,High
C0287,2018,64.11,45.90,High
C0287,2019,99.07,25.37,High
C0287,2020,1.29,42.26,Low
C0287,2021,43.84,6.42,Medium
C0287,2022,40.75,28.61,Medium
C0287,2023,43.42,26.89,Medium
C0287,2024,88.52,7.79,High
C0288,2015,40.60,12.26,Medium
C0288,2016,79.63,25.02,High
C0288,2017,63.26,26.06,High
C0288,2018,48.77,45.00,Medium
C0288,2019,69.28,8.22,High
C0288,2020,22.91,15.24,Low
C0288,2021,14.23,12.00,Low
C0288,2022,96.72,39.13,High
C0288,2023,39.15,10.80,Medium
C0288,2024,30.37,44.94,Medium
C0289,2015,26.53,46.53,Low
C0289,2016,62.23,5.60,High
C0289,2017,99.64,10.84,High
C0289,2018,89.49,19.22,High
C0289,2019,40.05,43.35,Medium
C0289,2020,89.53,6.10,High
C0289,2021,45.71,17.23,Medium
C0289,2022,10.93,35.06,Low
C0289,2023,18.79,36.16,Low
C0289,2024,24.30,17.82,Low
C0290,2015,91.77,48.16,High
C0290,2016,97.90,17.62,High
C0290,2017,22.71,30.68,Low
C0290,2018,40.31,30.77,Medium
C0290,2019,98.15,40.02,High
C0290,2020,84.72,17.84,High
C0290,2021,44.28,20.52,Medium
C0290,2022,45.26,20.91,Medium
C0290,2023,87.86,2.94,High
C0290,2024,2.93,36.63,Low
C0291,2015,93.07,38.43,High
C0291,2016,8.94,41.03,Low
C0291,2017,90.14,35.72,High
C0291,2018,6.41,29.63,Low
C0291,2019,96.91,28.21,High
C0291,2020,0.86,32.19,Low
C0291,2021,96.49,0.40,High
C0291,2022,6.21,22.39,Low
C0291,2023,12.52,1.99,Low
C0291,2024,96.29,24.42,High
C0292,2015,79.18,7.44,High
C0292,2016,83.98,0.47,High
C0292,2017,43.15,36.52,Medium
C0292,2018,8.02,35.23,Low
C0292,2019,14.89,19.33,Low
C0292,2020,92.37,3.27,High
C0292,2021,38.44,48.75,Medium
C0292,2022,75.57,7.54,High
C0292,2023,69.02,24.42,High
C0292,2024,47.38,13.60,Medium
C0293,2015,86.06,6.62,High
C0293,2016,65.45,25.64,High
C0293,2017,73.98,9.80,High
C0293,2018,83.69,18.04,High
C0293,2019,22.26,30.33,Low
C0293,2020,29.33,19.34,Low
C0293,2021,75.55,25.97,High
C0293,2022,82.92,11.60,High
C0293,2023,59.76,34.80,Medium
C0293,2024,99.33,31.73,High
C0294,2015,87.80,34.65,High
C0294,2016,80.05,16.99,High
C0294,2017,24.54,47.02,Low
C0294,2018,33.30,31.20,Medium
C0294,2019,36.07,6.36,Medium
C0294,2020,9.28,48.75,Low
C0294,2021,73.14,28.44,High
C0294,2022,41.22,34.92,Medium
C0294,2023,62.10,18.61,High
C0294,2024,70.95,22.11,High
C0295,2015,0.84,36.62,Low
C0295,2016,4.78,43.27,Low
C0295,2017,33.51,48.02,Medium
C0295,2018,65.55,49.50,High
C0295,2019,47.83,29.76,Medium
C0295,2020,93.89,4.37,High
C0295,2021,25.69,28.92,Low
C0295,2022,10.39,10.22,Low
C0295,2023,11.44,32.42,Low
C0295,2024,22.50,16.78,Low
C0296,2015,23.62,26.11,Low
C0296,2016,37.89,33.05,Medium
C0296,2017,56.41,45.42,Medium
C0296,2018,24.92,39.64,Low
C0296,2019,51.54,1.06,Medium
C0296,2020,47.78,7.65,Medium
C0296,2021,30.91,43.44,Medium
C0296,2022,43.41,37.16,Medium
C0296,2023,38.34,7.39,Medium
C0296,2024,95.00,29.45,High
C0297,2015,6.89,29.38,Low
C0297,2016,76.70,38.75,High
C0297,2017,30.94,40.67,Medium
C0297,2018,18.54,33.70,Low
C0297,2019,87.07,35.66,High
C0297,2020,46.95,33.33,Medium
C0297,2021,51.01,7.55,Medium
C0297,2022,41.58,34.23,Medium
C0297,2023,40.45,23.56,Medium
C0297,2024,69.29,48.89,High
C0298,2015,75.94,35.44,High
C0298,2016,78.91,18.71,High
C0298,2017,52.52,45.50,Medium
C0298,2018,70.20,11.52,High
C0298,2019,77.76,23.37,High
C0298,2020,68.33,3.18,High
C0298,2021,19.36,31.44,Low
C0298,2022,71.18,27.93,High
C0298,2023,64.82,25.22,High
C0298,2024,9.62,10.33,Low
C0299,2015,64.62,24.72,High
C0299,2016,87.51,22.96,High
C0299,2017,41.32,1.09,Medium
C0299,2018,13.36,8.12,Low
C0299,2019,61.06,45.09,High
C0299,2020,23.90,39.45,Low
C0299,2021,54.50,5.99,Medium
C0299,2022,66.93,48.64,High
C0299,2023,51.03,23.27,Medium
C0299,2024,30.86,37.50,Medium
C0300,2015,85.70,27.09,High
C0300,2016,13.59,38.22,Low
C0300,2017,4.28,33.12,Low
C0300,2018,82.87,3.26,High
C0300,2019,3.42,45.68,Low
C0300,2020,48.72,38.42,Medium
C0300,2021,53.78,11.08,Medium
C0300,2022,33.84,11.32,Medium
C0300,2023,27.59,34.33,Low
C0300,2024,74.03,35.05,High
C0301,2015,36.63,4.35,Medium
C0301,2016,12.37,45.25,Low
C0301,2017,46.32,37.35,Medium
C0301,2018,72.64,49.20,High
C0301,2019,30.81,21.64,Medium
C0301,2020,13.21,4.31,Low
C0301,2021,34.11,45.28,Medium
C0301,2022,54.55,40.64,Medium
C0301,2023,10.17,0.01,Low
C0301,2024,23.45,26.50,Low
C0302,2015,97.08,0.37,High
C0302,2016,20.42,17.58,Low
C0302,2017,6.35,43.47,Low
C0302,2018,43.22,33.69,Medium
C0302,2019,7.38,42.53,Low
C0302,2020,1.36,27.86,Low
C0302,2021,1.55,38.71,Low
C0302,2022,29.64,24.31,Low
C0302,2023,7.38,25.14,Low
C0302,2024,19.29,29.90,Low
C0303,2015,64.83,7.03,High
C0303,2016,28.84,32.17,Low
C0303,2017,57.55,42.78,Medium
C0303,2018,41.13,7.98,Medium
C0303,2019,88.47,18.84,High
C0303,2020,69.64,46.02,High
C0303,2021,85.25,15.57,High
C0303,2022,51.89,43.76,Medium
C0303,2023,78.12,32.06,High
C0303,2024,61.56,42.17,High
C0304,2015,74.39,7.14,High
C0304,2016,68.46,39.35,High
C0304,2017,30.05,1.48,Medium
C0304,2018,12.54,19.73,Low
C0304,2019,80.64,13.99,High
C0304,2020,7.73,32.06,Low
C0304,2021,60.52,38.23,High
C0304,2022,98.88,17.25,High
C0304,2023,18.27,41.85,Low
C0304,2024,74.35,27.59,High
C0305,2015,95.32,37.65,High
C0305,2016,49.55,36.26,Medium
C0305,2017,57.30,6.92,Medium
C0305,2018,36.77,36.57,Medium
C0305,2019,44.18,41.32,Medium
C0305,2020,63.01,1.75,High
C0305,2021,87.15,8.12,High
C0305,2022,95.23,26.02,High
C0305,2023,54.32,2.94,Medium
C0305,2024,78.23,18.30,High
C0306,2015,73.65,41.97,High
C0306,2016,24.70,5.05,Low
C0306,2017,46.19,7.00,Medium
C0306,2018,68.35,5.96,High
C0306,2019,12.89,27.24,Low
C0306,2020,88.40,15.20,High
C0306,2021,40.25,40.82,Medium
C0306,2022,45.35,29.11,Medium
C0306,2023,86.97,33.50,High
C0306,2024,17.23,15.38,Low
C0307,2015,3.55,24.59,Low
C0307,2016,28.60,18.53,Low
C0307,2017,15.02,24.86,Low
C0307,2018,98.56,34.41,High
C0307,2019,56.62,22.54,Medium
C0307,2020,56.45,3.33,Medium
C0307,2021,79.41,18.54,High
C0307,2022,25.85,44.43,Low
C0307,2023,52.27,41.16,Medium
C0307,2024,14.21,41.65,Low
C0308,2015,9.35,9.05,Low
C0308,2016,43.97,3.97,Medium
C0308,2017,91.29,40.66,High
C0308,2018,44.11,33.30,Medium
C0308,2019,45.17,25.41,Medium
C0308,2020,86.51,34.36,High
C0308,2021,28.60,46.54,Low
C0308,2022,48.99,6.46,Medium
C0308,2023,16.44,8.48,Low
C0308,2024,84.62,29.49,High
C0309,2015,3.72,35.34,Low
C0309,2016,41.31,32.18,Medium
C0309,2017,27.66,12.70,Low
C0309,2018,25.73,31.11,Low
C0309,2019,24.42,28.01,Low
C0309,2020,36.95,1.21,Medium
C0309,2021,90.15,31.12,High
C0309,2022,70.88,22.56,High
C0309,2023,88.94,42.67,High
C0309,2024,19.64,32.77,Low
C0310,2015,84.91,27.34,High
C0310,2016,42.99,44.78,Medium
C0310,2017,98.11,33.19,High
C0310,2018,59.37,12.53,Medium
C0310,2019,48.74,23.38,Medium
C0310,2020,92.52,33.62,High
C0310,2021,38.13,41.03,Medium
C0310,2022,74.87,14.17,High
C0310,2023,47.34,36.33,Medium
C0310,2024,73.36,34.14,High
C0311,2015,27.57,7.36,Low
C0311,2016,40.67,7.65,Medium
C0311,2017,34.53,25.08,Medium
C0311,2018,86.88,20.56,High
C0311,2019,92.86,6.68,High
C0311,2020,73.55,4.38,High
C0311,2021,82.16,44.88,High
C0311,2022,35.39,9.58,Medium
C0311,2023,15.07,18.38,Low
C0311,2024,68.66,23.31,High
C0312,2015,63.73,4.15,High
C0312,2016,26.38,6.91,Low
C0312,2017,91.24,26.27,High
C0312,2018,35.75,34.97,Medium
C0312,2019,81.52,42.22,High
C0312,2020,12.91,43.13,Low
