Company_ID,Year,Carbon_Emissions,Energy_Use,Waste_Recycled
C0200,2018,26391.25,71966.84,27.78
C0200,2019,3246.13,78139.62,42.61
C0200,2020,47047.68,65357.74,36.11
C0200,2021,15419.92,30989.10,89.73
C0200,2022,45811.01,42992.20,40.59
C0200,2023,40840.35,49706.28,47.15
C0200,2024,21243.13,18803.35,79.33
C0201,2015,3778.48,47961.21,85.10
C0201,2016,47437.49,20313.76,85.64
C0201,2017,33293.63,52447.92,59.07
C0201,2018,13233.05,9827.02,66.43
C0201,2019,27143.27,95110.49,44.44
C0201,2020,32133.15,28402.76,62.50
C0201,2021,12106.31,49366.36,41.19
C0201,2022,5583.48,8111.46,72.22
C0201,2023,14105.81,23308.54,41.50
C0201,2024,3332.53,70858.27,81.56
C0202,2015,4429.34,15621.06,30.04
C0202,2016,8672.67,64674.17,60.03
C0202,2017,8761.91,5196.54,56.45
C0202,2018,13149.63,49175.89,38.46
C0202,2019,46934.03,73527.65,21.96
C0202,2020,29215.18,92997.82,30.40
C0202,2021,21702.75,51819.44,87.76
C0202,2022,28626.18,84850.58,85.89
C0202,2023,1279.87,81246.18,28.35
C0202,2024,44842.60,33098.22,46.24
C0203,2015,27083.34,88099.69,52.56
C0203,2016,23130.88,65826.88,53.47
C0203,2017,47138.50,14897.54,40.92
C0203,2018,36790.00,94215.72,83.91
C0203,2019,17533.62,21784.29,83.59
C0203,2020,46871.72,49684.29,21.32
C0203,2021,42747.88,49304.71,65.50
C0203,2022,47772.15,64397.48,25.21
C0203,2023,5714.97,68170.89,61.82
C0203,2024,47808.96,27126.24,80.68
C0204,2015,27601.26,38482.04,65.47
C0204,2016,33938.54,18736.07,52.82
C0204,2017,11399.71,16971.49,87.05
C0204,2018,7879.67,83381.40,72.26
C0204,2019,4889.99,76318.53,37.45
C0204,2020,21693.34,47054.93,47.09
C0204,2021,11846.12,14111.38,73.19
C0204,2022,4999.52,47742.57,21.35
C0204,2023,47798.24,32973.29,24.48
C0204,2024,36936.18,78902.33,80.16
C0205,2015,26374.87,14180.74,23.01
C0205,2016,37424.03,47880.01,67.50
C0205,2017,30961.45,61181.77,42.32
C0205,2018,9723.60,98643.90,77.81
C0205,2019,32038.39,13512.77,79.31
C0205,2020,34369.60,15826.24,86.73
C0205,2021,12636.07,98864.67,26.69
C0205,2022,16687.09,43534.39,49.60
C0205,2023,19781.73,75652.86,60.18
C0205,2024,30524.79,79430.16,84.12
C0206,2015,7213.59,34883.14,38.66
C0206,2016,37430.43,25358.52,25.01
C0206,2017,17955.19,31228.66,34.12
C0206,2018,34896.86,77617.38,54.69
C0206,2019,46711.48,84845.55,67.67
C0206,2020,43623.86,71452.97,68.35
C0206,2021,37141.48,46916.62,25.23
C0206,2022,10473.02,29943.53,73.30
C0206,2023,36871.64,45398.66,66.22
C0206,2024,32153.68,91880.03,48.53
C0207,2015,38854.79,87003.58,59.98
C0207,2016,43571.88,35720.74,73.74
C0207,2017,16262.28,36154.38,38.35
C0207,2018,32570.90,79097.53,85.80
C0207,2019,14481.77,45524.53,29.64
C0207,2020,17967.96,59408.67,83.16
C0207,2021,26511.58,45120.19,71.86
C0207,2022,22274.01,28022.19,66.24
C0207,2023,30430.90,22941.11,25.80
C0207,2024,38179.31,18256.46,84.33
C0208,2015,30645.98,6085.16,40.67
C0208,2016,48520.22,31658.56,72.19
C0208,2017,37167.88,21283.82,81.94
C0208,2018,49265.58,29505.29,37.10
C0208,2019,37428.60,12201.38,84.02
C0208,2020,25888.02,37448.14,62.84
C0208,2021,21139.28,54396.07,66.13
C0208,2022,37047.36,94734.28,84.02
C0208,2023,34669.10,37971.84,56.87
C0208,2024,33769.47,7947.18,50.85
C0209,2015,36367.41,39424.62,64.33
C0209,2016,43736.43,82636.31,58.78
C0209,2017,12160.26,37313.99,24.30
C0209,2018,28679.84,32714.41,32.63
C0209,2019,30561.76,92304.54,20.95
C0209,2020,15349.99,33236.78,27.57
C0209,2021,49409.53,97174.86,71.09
C0209,2022,39491.36,84100.40,20.33
C0209,2023,16742.04,70003.74,41.31
C0209,2024,18563.28,61841.00,51.45
C0210,2015,36194.65,26354.16,85.65
C0210,2016,1563.18,74387.85,42.89
C0210,2017,23737.98,37978.12,74.82
C0210,2018,17812.44,51136.01,48.61
C0210,2019,42846.15,14886.53,26.89
C0210,2020,39773.45,33134.64,26.92
C0210,2021,17272.75,55266.35,50.27
C0210,2022,43375.05,49463.92,24.05
C0210,2023,45766.40,37633.75,60.01
C0210,2024,28070.48,49833.35,54.56
C0211,2015,8802.61,75767.98,69.18
C0211,2016,38746.08,48635.93,32.99
C0211,2017,16647.87,53084.86,61.51
C0211,2018,26836.79,71608.88,32.22
C0211,2019,3233.84,84953.41,70.56
C0211,2020,25504.43,55052.06,41.50
C0211,2021,19632.96,95076.68,63.01
C0211,2022,34617.20,38577.51,81.79
C0211,2023,2998.40,28992.72,54.18
C0211,2024,31622.33,70843.54,33.46
C0212,2015,38825.85,21696.22,82.03
C0212,2016,1626.13,90496.95,45.10
C0212,2017,37748.20,41724.55,71.12
C0212,2018,7380.00,71324.12,42.41
C0212,2019,35204.75,59167.43,40.88
C0212,2020,23308.54,10167.13,64.94
C0212,2021,28047.57,72362.48,30.94
C0212,2022,17530.02,80050.45,80.69
C0212,2023,13027.85,98334.88,47.13
C0212,2024,4481.32,44532.13,21.35
C0213,2015,43369.81,52778.50,41.38
C0213,2016,30911.03,88112.40,74.95
C0213,2017,49157.16,30573.74,80.16
C0213,2018,42672.14,22968.55,59.75
C0213,2019,43612.03,17626.48,40.59
C0213,2020,30294.63,97933.96,56.95
C0213,2021,4966.19,30684.13,78.55
C0213,2022,45756.42,76952.48,42.12
C0213,2023,6776.43,47718.38,46.98
C0213,2024,26340.15,27854.66,57.78
C0214,2015,42985.93,91766.71,82.10
C0214,2016,24147.99,49061.71,60.75
C0214,2017,9117.85,58765.76,34.53
C0214,2018,19286.65,26136.88,26.24
C0214,2019,49430.98,35794.47,26.65
C0214,2020,49988.20,76030.32,86.52
C0214,2021,35830.91,37589.25,77.57
C0214,2022,44511.62,53066.06,73.61
C0214,2023,3166.13,15863.77,54.75
C0214,2024,14522.61,85756.31,67.08
C0215,2015,19079.02,75070.25,28.91
C0215,2016,1587.88,77270.76,63.46
C0215,2017,19471.12,21927.59,76.75
C0215,2018,5558.55,52039.83,24.35
C0215,2019,26353.06,7616.42,40.73
C0215,2020,1216.55,34933.46,27.72
C0215,2021,14252.04,38061.85,38.22
C0215,2022,43447.89,91800.57,74.08
C0215,2023,11439.84,99314.37,43.24
C0215,2024,4177.33,63685.86,68.28
C0216,2015,13236.81,54093.03,74.13
C0216,2016,41550.38,46808.45,77.16
C0216,2017,29772.18,6738.14,81.14
C0216,2018,29717.64,81011.07,61.83
C0216,2019,1028.13,68823.46,39.64
C0216,2020,24135.41,66682.15,30.54
C0216,2021,14015.28,81859.12,55.26
C0216,2022,17474.24,93165.15,27.25
C0216,2023,30335.65,42005.35,83.75
C0216,2024,43842.65,45508.28,50.97
C0217,2015,9901.19,97638.20,81.11
C0217,2016,38642.88,68120.36,69.65
C0217,2017,3396.21,85878.35,80.01
C0217,2018,17009.73,26049.11,81.88
C0217,2019,11726.72,35122.14,23.73
C0217,2020,45863.62,42202.50,70.77
C0217,2021,9721.90,35108.65,35.86
C0217,2022,29352.96,89003.47,89.25
C0217,2023,9074.38,53593.47,74.49
C0217,2024,24200.70,95596.48,20.26
C0218,2015,21256.60,35525.63,84.92
C0218,2016,3026.50,8538.24,40.46
C0218,2017,41467.51,18115.83,49.17
C0218,2018,39225.52,25621.69,62.86
C0218,2019,14615.06,65797.12,84.14
C0218,2020,31085.76,22203.35,84.91
C0218,2021,18770.81,41242.36,59.44
C0218,2022,38692.13,80561.75,42.17
C0218,2023,34931.74,16852.11,39.54
C0218,2024,5432.88,12645.61,45.51
C0219,2015,42365.22,56297.17,32.64
C0219,2016,9791.88,71316.56,66.89
C0219,2017,9531.38,91540.55,56.95
C0219,2018,36953.60,67887.78,74.14
C0219,2019,9979.30,94886.99,26.59
C0219,2020,6997.45,28229.97,47.99
C0219,2021,17443.56,37473.02,36.79
C0219,2022,42096.91,84734.42,57.46
C0219,2023,9663.63,82050.11,52.78
C0219,2024,17614.58,68164.58,51.47
C0220,2015,15026.44,53072.31,42.10
C0220,2016,18446.98,6682.58,70.88
C0220,2017,35999.32,31642.18,53.71
C0220,2018,20867.81,20042.06,34.16
C0220,2019,38219.26,9861.61,58.32
C0220,2020,32379.75,78727.57,61.77
C0220,2021,18693.86,17474.65,21.50
C0220,2022,22179.80,38954.22,34.26
C0220,2023,35477.51,97858.40,36.97
C0220,2024,27203.02,43869.58,37.37
C0221,2015,43548.67,18443.11,36.72
C0221,2016,46725.99,70527.43,39.01
C0221,2017,36167.66,81944.46,38.39
C0221,2018,49471.15,31519.32,81.88
C0221,2019,30230.30,81888.35,42.38
C0221,2020,2951.71,30794.50,44.48
C0221,2021,25737.75,70845.62,38.63
C0221,2022,12270.45,16856.34,87.73
C0221,2023,17351.95,45643.18,57.48
C0221,2024,25013.43,54446.92,62.74
C0222,2015,15457.49,73901.94,71.48
C0222,2016,16171.46,66752.96,43.36
C0222,2017,20698.80,86067.57,87.81
C0222,2018,15036.41,22507.65,30.66
C0222,2019,9305.55,67818.42,52.05
C0222,2020,38512.45,17136.26,30.18
C0222,2021,20365.38,50417.59,75.33
C0222,2022,41756.11,54832.97,27.51
C0222,2023,44253.13,7590.03,58.77
C0222,2024,37797.21,11683.89,27.34
C0223,2015,20436.98,84730.82,51.69
C0223,2016,36344.78,32244.89,39.62
C0223,2017,8605.80,37883.79,83.23
C0223,2018,33394.67,65838.59,23.72
C0223,2019,20895.57,25967.89,65.50
C0223,2020,33126.58,23321.95,68.67
C0223,2021,37984.74,45046.40,82.23
C0223,2022,28571.64,10604.69,81.44
C0223,2023,32481.45,92112.17,88.39
C0223,2024,11462.87,94310.34,37.77
C0224,2015,30042.28,47579.02,39.24
C0224,2016,23563.24,24877.74,47.81
C0224,2017,21974.59,49704.59,57.63
C0224,2018,21105.47,14493.65,45.70
C0224,2019,16235.28,42790.75,71.82
C0224,2020,15961.40,11998.23,20.60
C0224,2021,35285.61,72085.74,21.24
C0224,2022,28332.19,31192.79,70.12
C0224,2023,2467.65,54462.65,81.82
C0224,2024,3377.74,6286.24,74.36
C0225,2015,28935.83,54840.46,28.20
C0225,2016,42467.89,5310.45,85.45
C0225,2017,3154.91,92893.26,56.53
C0225,2018,25853.14,52610.00,71.96
C0225,2019,42705.63,14506.32,34.07
C0225,2020,1217.95,37400.20,58.42
C0225,2021,14513.90,9376.38,43.10
C0225,2022,46076.09,55435.07,88.23
C0225,2023,4992.01,16622.61,53.19
C0225,2024,30742.83,49945.21,72.89
C0226,2015,25861.70,34023.25,62.23
C0226,2016,8432.29,77350.42,26.60
C0226,2017,3081.86,50814.25,58.00
C0226,2018,25626.77,85577.60,57.82
C0226,2019,37021.38,94428.10,70.10
C0226,2020,9684.90,97104.86,42.53
C0226,2021,34874.67,29718.65,80.25
C0226,2022,27772.78,77919.03,63.58
C0226,2023,18534.47,46620.53,22.75
C0226,2024,33557.09,45486.45,69.48
C0227,2015,10406.86,87481.89,83.49
C0227,2016,23389.63,18838.55,67.82
C0227,2017,27915.94,50391.98,46.60
C0227,2018,23476.08,61323.91,61.35
C0227,2019,20477.57,11281.73,32.00
C0227,2020,37304.77,87128.85,62.09
C0227,2021,33148.95,34862.22,55.07
C0227,2022,32333.64,67397.87,21.83
C0227,2023,44698.23,93167.60,42.53
C0227,2024,49681.53,73376.70,33.39
C0228,2015,28793.02,89171.00,47.35
C0228,2016,18065.13,11606.74,36.93
C0228,2017,39164.89,51809.79,78.40
C0228,2018,7962.85,58659.05,68.84
C0228,2019,26132.55,70458.69,71.81
C0228,2020,26700.92,16101.53,45.26
C0228,2021,49189.93,67394.98,20.24
C0228,2022,49559.33,18869.39,35.34
C0228,2023,40161.49,11423.22,72.87
C0228,2024,24177.77,49585.32,62.20
C0229,2015,27814.06,62035.65,57.70
C0229,2016,16667.34,96021.17,39.64
C0229,2017,41662.44,71369.42,25.30
C0229,2018,37580.76,61182.12,74.94
C0229,2019,38799.84,25383.67,22.71
C0229,2020,7795.14,19444.21,24.14
C0229,2021,20533.06,62690.96,40.65
C0229,2022,27330.23,26180.16,60.11
C0229,2023,7108.24,72127.48,89.46
C0229,2024,19062.53,15875.32,26.34
C0230,2015,5284.19,37265.40,53.12
C0230,2016,47983.22,78443.24,62.12
C0230,2017,37811.90,83948.52,77.62
C0230,2018,31416.66,37797.87,68.27
C0230,2019,11037.97,24638.39,76.54
C0230,2020,17372.24,96028.99,56.57
C0230,2021,8079.76,77302.22,50.38
C0230,2022,27269.86,81670.63,63.31
C0230,2023,41205.28,26161.41,83.06
C0230,2024,1932.79,45321.67,58.56
C0231,2015,6062.12,11479.83,62.39
C0231,2016,12238.14,15392.95,43.66
C0231,2017,35989.27,25991.11,61.73
C0231,2018,44805.01,33807.29,63.94
C0231,2019,37897.60,99732.56,72.74
C0231,2020,26722.43,45098.41,60.05
C0231,2021,6150.51,71298.20,33.83
C0231,2022,37990.80,90922.48,60.73
C0231,2023,6176.35,28375.40,40.85
C0231,2024,18036.80,18748.61,26.11
C0232,2015,16091.58,28109.53,77.78
C0232,2016,18601.95,88830.06,24.63
C0232,2017,17146.92,68240.17,64.22
C0232,2018,38689.81,47876.84,89.19
C0232,2019,9414.46,82926.86,26.13
C0232,2020,42446.46,27489.01,35.41
C0232,2021,43054.75,27721.66,73.26
C0232,2022,25055.37,58885.91,26.78
C0232,2023,6201.29,80055.96,78.29
C0232,2024,29194.95,29658.06,20.02
C0233,2015,41225.64,24953.26,82.30
C0233,2016,15184.20,50027.60,24.68
C0233,2017,42049.62,17749.45,84.54
C0233,2018,34169.02,76042.12,80.52
C0233,2019,49375.08,59846.44,57.77
C0233,2020,41410.86,53691.41,74.46
C0233,2021,10873.52,87865.02,25.24
C0233,2022,23001.20,74593.37,29.46
C0233,2023,6071.91,19180.63,45.85
C0233,2024,4413.86,44941.02,57.62
C0234,2015,35596.66,35520.70,80.77
C0234,2016,45733.66,81196.60,57.99
C0234,2017,48705.20,73308.49,66.56
C0234,2018,14252.85,49840.96,67.59
C0234,2019,10886.80,83246.42,81.43
C0234,2020,28450.77,43956.38,74.37
C0234,2021,10842.14,81337.44,88.39
C0234,2022,15499.45,8047.12,21.40
C0234,2023,42024.09,17788.80,34.55
C0234,2024,40712.68,76817.57,85.13
C0235,2015,44858.59,15866.98,75.46
C0235,2016,24629.93,69957.30,38.72
C0235,2017,28640.20,73739.51,88.20
C0235,2018,38758.89,67908.56,80.89
C0235,2019,12724.01,82732.05,24.53
C0235,2020,41331.59,53603.62,76.79
C0235,2021,1860.32,90218.52,74.91
C0235,2022,40085.33,59102.14,35.48
C0235,2023,39019.49,53247.93,66.85
C0235,2024,15787.22,53391.79,87.92
C0236,2015,36667.71,91647.81,67.31
C0236,2016,11485.69,28151.12,76.96
C0236,2017,29235.40,71028.37,26.96
C0236,2018,35328.75,28048.50,70.92
C0236,2019,36020.25,13756.62,34.33
C0236,2020,49163.82,95605.67,25.03
C0236,2021,9918.28,17323.91,58.65
C0236,2022,24559.13,70188.36,72.54
C0236,2023,44125.12,45333.08,58.27
C0236,2024,28514.12,84524.63,85.21
C0237,2015,43943.06,78454.21,68.70
C0237,2016,22268.88,18658.00,28.23
C0237,2017,39972.22,49442.59,85.42
C0237,2018,43632.42,7615.57,30.70
C0237,2019,42475.53,45804.73,73.08
C0237,2020,43696.89,71520.50,30.40
C0237,2021,11758.18,27054.84,89.90
C0237,2022,22510.22,81953.17,43.25
C0237,2023,9554.02,10050.66,54.72
C0237,2024,9846.52,8283.80,52.68
C0238,2015,24903.54,7607.99,27.13
C0238,2016,48044.30,31602.55,54.58
C0238,2017,30003.65,49375.05,30.47
C0238,2018,42838.41,15207.47,76.14
C0238,2019,46922.02,99690.64,87.08
C0238,2020,5242.19,99958.30,76.56
C0238,2021,8941.14,54381.22,50.17
C0238,2022,15251.25,58960.91,20.17
C0238,2023,31222.08,93046.80,22.57
C0238,2024,4024.73,78130.31,54.65
C0239,2015,39546.07,20955.03,67.56
C0239,2016,4125.65,80286.45,77.37
C0239,2017,8763.16,26939.33,61.97
C0239,2018,19703.69,45873.54,88.48
C0239,2019,28328.27,55588.28,54.56
C0239,2020,44193.73,73114.93,62.00
C0239,2021,48222.76,19264.28,36.11
C0239,2022,44347.46,12236.14,43.78
C0239,2023,6245.19,87281.72,67.82
C0239,2024,31930.24,83545.29,62.11
C0240,2015,22644.01,54710.21,45.88
C0240,2016,7163.82,67924.56,27.84
C0240,2017,28200.51,73333.63,43.98
C0240,2018,18476.26,50270.48,23.09
C0240,2019,17943.60,29436.90,60.65
C0240,2020,5627.81,50732.28,42.61
C0240,2021,48963.80,95325.81,46.59
C0240,2022,36572.04,84594.09,60.26
C0240,2023,14736.38,49227.01,60.69
C0240,2024,45956.28,26430.01,61.18
C0241,2015,47456.27,89513.37,54.41
C0241,2016,40708.37,65632.90,54.17
C0241,2017,33306.44,43450.30,77.49
C0241,2018,19442.45,15607.47,52.73
C0241,2019,22282.98,76417.55,57.52
C0241,2020,23295.55,35112.38,89.18
C0241,2021,47489.37,62599.06,32.67
C0241,2022,38246.60,59113.64,70.85
C0241,2023,15308.70,71464.19,53.12
C0241,2024,31607.39,56074.01,78.14
C0242,2015,30101.13,64889.10,48.28
C0242,2016,40794.22,12746.53,41.21
C0242,2017,5670.11,68201.47,34.55
C0242,2018,35362.31,23448.14,81.06
C0242,2019,17227.32,42238.17,70.28
C0242,2020,7351.97,53690.78,25.38
C0242,2021,36856.89,70253.33,69.94
C0242,2022,17250.66,75530.60,22.45
C0242,2023,36776.06,71967.65,32.71
C0242,2024,8959.41,14035.02,61.50
C0243,2015,49310.46,41755.88,52.45
C0243,2016,40366.99,31663.18,78.83
C0243,2017,15168.44,42850.04,62.55
C0243,2018,37285.69,66452.95,87.55
C0243,2019,7654.19,23327.47,79.86
C0243,2020,33018.44,52699.44,43.82
C0243,2021,3922.21,89062.80,78.39
C0243,2022,17335.99,74457.05,80.90
C0243,2023,48944.66,73909.69,87.88
C0243,2024,6925.10,85628.06,20.88
C0244,2015,30273.78,42928.27,81.23
C0244,2016,4459.66,77150.87,24.89
C0244,2017,33800.66,10576.92,56.97
C0244,2018,14654.45,10360.56,49.03
C0244,2019,16188.80,36520.87,84.39
C0244,2020,17552.32,23700.46,48.36
C0244,2021,11052.68,54261.17,61.72
C0244,2022,47141.21,22404.23,68.43
C0244,2023,45385.76,97679.52,21.33
C0244,2024,43630.75,85854.99,61.37
C0245,2015,6215.83,98340.70,56.26
C0245,2016,12438.80,81737.49,61.58
C0245,2017,30999.07,95355.42,25.30
C0245,2018,48548.18,39970.00,23.89
C0245,2019,30636.05,52300.98,32.43
C0245,2020,17027.99,27780.41,80.87
C0245,2021,41052.80,65401.58,44.95
C0245,2022,7636.10,79881.88,50.38
C0245,2023,44205.35,52380.51,47.31
C0245,2024,48759.16,33155.42,70.01
C0246,2015,48414.98,53228.86,38.16
C0246,2016,8237.13,10975.05,24.79
C0246,2017,27930.77,73506.35,46.47
C0246,2018,29661.03,47902.66,70.95
C0246,2019,10551.01,90332.25,84.05
C0246,2020,27792.09,92708.78,23.56
C0246,2021,32680.34,16922.96,76.73
C0246,2022,17119.13,99630.54,24.63
C0246,2023,16468.36,97133.14,43.15
C0246,2024,3951.69,64577.48,21.56
C0247,2015,47884.45,83417.53,83.81
C0247,2016,40377.18,6751.51,69.48
C0247,2017,38213.01,97186.63,45.84
C0247,2018,2067.17,48349.82,46.42
C0247,2019,31591.15,91421.52,64.79
C0247,2020,9850.80,41586.86,26.28
C0247,2021,33424.16,79876.76,30.15
C0247,2022,31436.62,44704.86,79.31
C0247,2023,42744.34,39457.13,34.16
C0247,2024,13516.27,94943.70,70.87
C0248,2015,2345.63,71415.60,35.81
C0248,2016,45791.43,84807.70,26.17
C0248,2017,45523.17,56619.02,83.00
C0248,2018,23337.12,92243.13,83.12
C0248,2019,4826.31,75296.24,62.37
C0248,2020,25400.48,11855.93,52.34
C0248,2021,26676.70,77852.72,58.69
C0248,2022,41264.55,6777.49,48.57
C0248,2023,36137.97,83761.55,73.00
C0248,2024,4469.42,36527.27,72.82
C0249,2015,35561.54,61837.05,77.33
C0249,2016,7651.23,76190.82,56.60
C0249,2017,5384.13,65511.67,76.09
C0249,2018,20531.75,68875.17,30.90
C0249,2019,4790.82,89803.25,22.11
C0249,2020,41634.18,40527.34,65.36
C0249,2021,23693.33,56978.79,27.38
C0249,2022,29763.18,21618.23,58.55
C0249,2023,29266.36,49416.59,70.48
C0249,2024,48927.38,19253.46,48.50
C0250,2015,45873.34,65190.63,23.07
C0250,2016,42607.27,35803.88,82.10
C0250,2017,19780.19,86606.38,23.03
C0250,2018,8109.89,37639.87,83.33
C0250,2019,30001.48,32249.22,23.68
C0250,2020,22575.49,51670.73,71.46
C0250,2021,12050.81,21656.23,84.74
C0250,2022,5786.91,24361.58,83.49
C0250,2023,22368.57,79398.88,82.54
C0250,2024,32892.52,52236.41,81.82
C0251,2015,31644.10,24602.48,55.73
C0251,2016,38922.15,7994.67,59.04
C0251,2017,23861.18,49315.36,63.38
C0251,2018,16760.34,75549.86,82.72
C0251,2019,27396.32,38363.06,78.67
C0251,2020,48775.30,28556.61,74.81
C0251,2021,3209.44,42656.06,67.30
C0251,2022,26904.62,96117.31,63.29
C0251,2023,17133.96,45200.40,84.57
C0251,2024,6162.16,29665.62,33.49
C0252,2015,22298.86,59078.04,33.49
C0252,2016,32417.04,82020.66,88.77
C0252,2017,26880.11,7121.57,58.72
C0252,2018,2429.65,58019.66,53.84
C0252,2019,29376.76,84449.68,79.54
C0252,2020,12368.13,25484.26,79.48
C0252,2021,17732.35,92559.88,32.36
C0252,2022,16298.03,59881.08,32.15
C0252,2023,43067.15,54089.01,75.67
C0252,2024,3331.08,96547.84,74.99
C0253,2015,18051.84,17316.91,35.76
C0253,2016,20346.00,75313.41,78.91
C0253,2017,31322.88,82764.27,53.60
C0253,2018,39659.28,51412.87,52.90
C0253,2019,36655.59,5615.19,89.00
C0253,2020,37878.48,54811.97,56.35
C0253,2021,10426.96,19583.63,29.59
C0253,2022,45675.13,58444.20,39.61
C0253,2023,21293.29,75168.77,43.36
C0253,2024,1544.34,55451.79,87.09
C0254,2015,33736.71,64926.19,38.48
C0254,2016,30596.14,14874.83,50.13
C0254,2017,7171.92,14219.34,72.47
C0254,2018,48033.51,85839.37,39.19
C0254,2019,28516.66,9686.34,69.11
C0254,2020,23993.94,32008.50,34.53
C0254,2021,20507.99,94081.18,36.98
C0254,2022,11282.72,48592.38,89.04
C0254,2023,47687.83,69081.17,45.83
C0254,2024,35405.77,26060.58,71.08
C0255,2015,28812.58,30698.72,78.80
C0255,2016,31928.81,53355.05,44.28
C0255,2017,42180.60,65619.50,45.00
C0255,2018,32150.29,96243.81,74.12
C0255,2019,6614.95,59569.90,62.49
C0255,2020,35167.46,14117.06,45.32
C0255,2021,28678.60,39857.34,72.47
C0255,2022,48350.86,28195.92,80.46
C0255,2023,36952.24,29168.12,36.45
C0255,2024,17856.14,53011.81,21.70
C0256,2015,7634.49,35083.31,39.19
C0256,2016,24631.75,32484.34,67.21
C0256,2017,34288.36,96961.80,84.07
C0256,2018,9686.50,60476.07,80.41
C0256,2019,32822.77,29868.99,35.55
C0256,2020,41454.98,31207.60,81.67
C0256,2021,8695.46,82047.67,76.75
C0256,2022,35583.50,89215.20,71.41
C0256,2023,4344.62,69507.96,68.18
C0256,2024,1389.55,45987.45,76.50
C0257,2015,2599.10,77634.53,80.32
C0257,2016,31943.72,94051.28,77.34
C0257,2017,48694.74,20789.05,28.53
C0257,2018,38797.24,86862.04,70.55
C0257,2019,13466.05,85638.15,78.89
C0257,2020,4512.75,39817.69,33.00
C0257,2021,31216.05,32719.68,34.97
C0257,2022,1158.22,58704.46,75.02
C0257,2023,39836.70,30867.91,44.08
C0257,2024,12912.91,18810.84,47.98
C0258,2015,15661.64,95542.50,46.40
C0258,2016,17854.97,51679.75,34.90
C0258,2017,38414.09,49864.33,85.72
C0258,2018,14021.35,16979.80,76.41
C0258,2019,14939.07,52894.52,37.54
C0258,2020,27508.60,75569.14,27.43
C0258,2021,23687.03,28564.40,46.08
C0258,2022,47822.91,40044.42,49.07
C0258,2023,13906.43,21996.95,20.50
C0258,2024,5502.67,38732.19,82.10
C0259,2015,27508.09,86821.75,79.59
C0259,2016,10041.46,27520.71,79.51
C0259,2017,21267.71,7806.45,76.41
C0259,2018,10172.70,55941.20,71.32
C0259,2019,44167.52,60051.76,64.42
C0259,2020,17045.03,36246.52,87.22
C0259,2021,38968.51,65949.03,69.82
C0259,2022,47481.57,8600.69,64.12
C0259,2023,47086.98,37354.51,75.22
C0259,2024,26715.25,18734.33,37.24
C0260,2015,49179.50,26831.58,87.70
C0260,2016,33140.92,41340.77,21.34
C0260,2017,7295.96,51874.01,65.39
C0260,2018,44530.47,13853.95,25.40
C0260,2019,23965.77,14625.32,79.73
C0260,2020,8482.02,69034.26,87.73
C0260,2021,39779.67,43392.58,48.60
C0260,2022,31595.75,21769.59,80.00
C0260,2023,44223.93,27317.12,43.50
C0260,2024,41538.80,73405.34,31.16
C0261,2015,16685.41,9917.09,39.37
C0261,2016,13559.41,53330.60,41.13
C0261,2017,36957.60,39230.52,64.15
C0261,2018,29092.33,82058.98,75.73
C0261,2019,4423.87,80060.17,34.37
C0261,2020,9900.25,70474.16,26.17
C0261,2021,8416.32,41554.46,35.52
C0261,2022,29900.05,64967.45,40.76
C0261,2023,5202.35,65785.63,39.59
C0261,2024,11177.35,36558.99,35.40
C0262,2015,27723.45,88597.61,52.62
C0262,2016,7519.78,98561.47,79.92
C0262,2017,13165.32,34871.80,27.02
C0262,2018,45432.76,81116.59,80.34
C0262,2019,35158.76,52586.29,54.79
C0262,2020,16037.19,49046.98,66.23
C0262,2021,43990.40,41723.48,77.08
C0262,2022,13263.96,32742.40,41.30
C0262,2023,29865.05,92353.25,86.80
C0262,2024,19056.22,75377.43,25.86
C0263,2015,37855.32,46866.78,56.94
C0263,2016,19207.78,76398.64,37.84
C0263,2017,13194.22,73266.97,48.56
C0263,2018,30777.53,30397.06,51.42
C0263,2019,37521.68,21732.57,84.02
C0263,2020,27281.82,84448.42,50.91
C0263,2021,36098.13,82083.59,68.86
C0263,2022,21678.79,99701.95,86.62
C0263,2023,39976.86,6839.51,54.62
C0263,2024,29666.21,56336.17,48.58
C0264,2015,10616.25,71625.66,88.11
C0264,2016,44646.83,60341.31,77.94
C0264,2017,42004.37,72491.99,85.78
C0264,2018,48231.70,18039.82,47.81
C0264,2019,28881.42,5144.02,68.74
C0264,2020,34111.31,13838.05,37.47
C0264,2021,43315.38,41105.68,80.61
C0264,2022,3576.98,36248.66,85.32
C0264,2023,45698.03,88030.30,38.75
C0264,2024,14287.01,12935.00,27.35
C0265,2015,3795.14,47057.08,34.05
C0265,2016,12642.74,95993.13,64.30
C0265,2017,29731.64,52775.86,39.05
C0265,2018,3344.50,17578.01,64.70
C0265,2019,1037.47,32670.38,44.51
C0265,2020,32328.77,64545.19,84.18
C0265,2021,23215.98,6139.00,51.68
C0265,2022,42372.18,96969.53,54.83
C0265,2023,13619.82,58862.80,44.36
C0265,2024,14754.67,71893.22,25.11
C0266,2015,4799.77,52401.31,54.55
C0266,2016,27387.07,96002.80,74.21
C0266,2017,18929.32,60976.00,86.71
C0266,2018,17645.68,67888.45,25.36
C0266,2019,23424.00,86779.57,75.82
C0266,2020,42634.68,86847.88,38.69
C0266,2021,6154.24,7676.28,77.60
C0266,2022,26656.09,31913.58,43.94
