Company_ID,Year,Revenue,Net_Income,ROA,ROE
C0381,2024,8173.87,680.21,14.60,13.31
C0382,2015,6240.28,677.36,11.33,21.43
C0382,2016,9601.02,1223.15,3.86,19.59
C0382,2017,2597.17,327.28,2.30,15.81
C0382,2018,803.17,131.06,12.73,22.54
C0382,2019,4975.18,389.93,12.93,21.58
C0382,2020,946.11,181.63,11.70,15.64
C0382,2021,2691.72,273.01,5.64,6.37
C0382,2022,1347.18,128.03,10.32,16.32
C0382,2023,2318.91,354.28,6.11,12.11
C0382,2024,1150.83,196.59,7.86,15.80
C0383,2015,9543.67,1018.98,6.97,17.94
C0383,2016,2857.77,463.04,13.88,17.90
C0383,2017,4494.59,820.53,5.04,18.47
C0383,2018,8996.26,1484.57,9.51,18.59
C0383,2019,6805.48,375.18,6.69,7.19
C0383,2020,6218.57,1082.69,10.62,8.83
C0383,2021,7085.08,1177.34,9.34,17.61
C0383,2022,8305.34,1249.07,14.01,13.16
C0383,2023,8788.93,1441.41,3.32,20.26
C0383,2024,6462.13,1272.48,4.87,7.50
C0384,2015,8911.07,1021.81,11.96,8.83
C0384,2016,5400.44,324.48,6.79,16.17
C0384,2017,2845.18,338.96,4.16,15.01
C0384,2018,8812.76,502.02,8.54,10.33
C0384,2019,5460.58,514.05,10.48,13.17
C0384,2020,9070.76,1252.06,2.58,5.70
C0384,2021,497.66,48.00,5.79,5.74
C0384,2022,4035.41,616.65,12.52,6.90
C0384,2023,9483.27,1643.43,8.76,16.54
C0384,2024,2571.54,290.75,2.46,22.27
C0385,2015,9421.21,1743.12,5.67,10.20
C0385,2016,9543.63,591.47,10.31,5.68
C0385,2017,8833.21,1554.79,4.59,19.17
C0385,2018,5680.31,990.00,12.76,22.11
C0385,2019,6504.70,639.41,10.80,7.76
C0385,2020,8709.21,825.70,8.13,12.71
C0385,2021,7781.38,745.18,13.90,8.17
C0385,2022,6337.93,1088.28,7.09,7.13
C0385,2023,9824.37,1716.79,5.06,17.96
C0385,2024,6888.20,685.09,10.60,24.35
C0386,2015,9757.27,1355.17,9.45,18.56
C0386,2016,668.15,47.33,6.36,24.70
C0386,2017,1475.71,177.55,6.47,13.69
C0386,2018,4569.44,913.06,7.18,22.96
C0386,2019,3910.31,288.68,5.78,9.10
C0386,2020,7849.07,1508.08,11.23,7.36
C0386,2021,1690.08,293.46,10.47,19.05
C0386,2022,9763.34,1911.98,7.73,12.43
C0386,2023,3219.15,247.67,7.17,11.35
C0386,2024,4346.34,356.52,6.75,18.43
C0387,2015,2819.98,148.13,5.69,11.67
C0387,2016,5835.70,926.16,3.11,16.45
C0387,2017,680.42,99.76,5.49,10.99
C0387,2018,1581.81,121.34,6.18,20.68
C0387,2019,7483.40,1262.24,9.12,11.25
C0387,2020,1946.36,184.67,12.06,15.70
C0387,2021,2431.59,170.82,7.14,5.46
C0387,2022,7950.52,901.47,14.28,20.83
C0387,2023,1023.68,65.15,12.76,17.41
C0387,2024,4430.99,396.51,14.80,8.84
C0388,2015,328.33,34.70,13.39,9.31
C0388,2016,3533.39,628.17,10.02,10.25
C0388,2017,7019.92,1185.54,9.78,16.53
C0388,2018,992.02,115.48,3.68,15.97
C0388,2019,8894.51,1411.44,11.39,10.48
C0388,2020,9104.04,1231.75,9.80,18.88
C0388,2021,1139.40,115.22,8.59,22.78
C0388,2022,9908.25,1574.23,11.01,5.87
C0388,2023,3045.54,464.52,7.77,13.34
C0388,2024,932.61,133.24,8.81,16.87
C0389,2015,150.16,21.43,7.18,16.73
C0389,2016,4144.38,631.80,11.33,5.39
C0389,2017,6335.12,682.18,13.40,9.21
C0389,2018,3388.57,611.17,12.93,6.24
C0389,2019,8383.50,623.28,12.22,16.38
C0389,2020,7194.40,1313.57,2.18,17.91
C0389,2021,3566.60,361.45,13.85,8.19
C0389,2022,7369.67,506.70,5.57,11.66
C0389,2023,9410.83,1317.55,13.54,11.60
C0389,2024,1021.65,108.70,4.56,21.40
C0390,2015,3130.43,539.45,7.72,8.89
C0390,2016,4686.93,537.21,11.74,15.97
C0390,2017,5030.10,755.95,10.32,20.66
C0390,2018,5467.74,526.21,7.41,21.59
C0390,2019,3076.21,250.46,10.82,18.33
C0390,2020,6705.87,725.62,9.14,10.99
C0390,2021,6486.34,914.71,5.58,21.46
C0390,2022,5820.43,864.58,10.40,19.84
C0390,2023,1226.24,167.67,4.66,19.09
C0390,2024,4821.98,955.76,11.02,6.35
C0391,2015,3626.65,557.28,2.04,5.87
C0391,2016,4961.28,941.29,9.13,18.91
C0391,2017,9226.48,624.54,7.21,23.90
C0391,2018,4857.26,287.58,5.94,20.47
C0391,2019,238.41,23.04,8.70,21.63
C0391,2020,4444.48,313.28,10.39,15.90
C0391,2021,8224.42,1059.97,14.55,11.09
C0391,2022,7822.60,1000.10,12.83,18.55
C0391,2023,5182.56,706.16,11.32,19.24
C0391,2024,2572.71,416.22,8.23,18.51
C0392,2015,4704.38,920.64,7.10,23.93
C0392,2016,5680.65,1032.39,2.42,12.34
C0392,2017,9998.73,677.46,6.67,5.79
C0392,2018,6477.36,652.77,13.03,23.17
C0392,2019,6973.22,616.25,6.99,8.21
C0392,2020,4965.40,379.97,8.00,18.95
C0392,2021,3609.45,475.40,5.53,22.46
C0392,2022,8148.23,1083.63,5.56,11.20
C0392,2023,4999.83,420.42,2.80,21.61
C0392,2024,9947.43,1559.60,9.98,11.64
C0393,2015,4625.49,739.79,7.82,20.89
C0393,2016,773.20,41.09,9.88,6.40
C0393,2017,6857.52,749.96,9.11,18.10
C0393,2018,561.75,103.09,12.38,18.54
C0393,2019,2579.97,330.36,11.76,14.83
C0393,2020,3602.01,367.92,12.03,18.74
C0393,2021,7420.89,653.42,8.49,23.46
C0393,2022,4992.94,431.90,6.60,19.68
C0393,2023,383.59,24.92,14.13,24.23
C0393,2024,6206.81,1071.20,2.71,13.97
C0394,2015,4173.22,262.91,3.98,15.57
C0394,2016,9226.16,865.82,7.45,10.27
C0394,2017,5045.67,286.85,9.98,24.71
C0394,2018,7118.85,1190.33,2.11,6.10
C0394,2019,2266.80,126.70,11.35,12.17
C0394,2020,7633.64,734.70,9.26,10.95
C0394,2021,7237.46,984.26,8.30,12.73
C0394,2022,9050.41,1008.53,7.51,23.35
C0394,2023,434.83,40.15,8.75,12.36
C0394,2024,4530.26,413.51,4.10,23.34
C0395,2015,6823.64,1157.76,3.41,13.47
C0395,2016,1042.12,204.36,5.77,22.10
C0395,2017,4164.98,425.69,11.22,15.44
C0395,2018,9427.25,526.72,9.65,11.23
C0395,2019,4415.75,245.01,8.24,13.99
C0395,2020,9855.51,1615.14,9.43,13.49
C0395,2021,662.71,88.04,9.27,10.20
C0395,2022,7206.51,1207.37,5.99,10.79
C0395,2023,5852.06,904.87,3.27,8.73
C0395,2024,5055.34,940.93,13.66,11.72
C0396,2015,9711.39,1775.96,9.80,17.49
C0396,2016,1383.54,232.78,11.07,12.73
C0396,2017,8970.39,1087.91,8.03,19.25
C0396,2018,6943.28,668.08,11.83,24.74
C0396,2019,2664.06,335.82,9.60,12.54
C0396,2020,9026.52,1131.12,2.70,14.25
C0396,2021,4350.02,615.71,13.57,8.28
C0396,2022,8160.85,635.85,5.97,12.84
C0396,2023,3949.48,585.88,3.79,19.54
C0396,2024,8524.22,1010.04,3.14,9.35
C0397,2015,6402.63,915.77,11.37,8.64
C0397,2016,1496.36,128.60,11.15,12.53
C0397,2017,6531.67,752.18,11.10,21.37
C0397,2018,1994.31,162.60,13.90,17.47
C0397,2019,4178.03,757.46,6.54,24.15
C0397,2020,1785.93,220.02,9.29,23.09
C0397,2021,317.96,26.63,10.05,8.02
C0397,2022,2197.68,123.47,14.73,5.85
C0397,2023,5410.08,818.87,6.06,12.98
C0397,2024,4867.45,400.09,14.43,15.44
C0398,2015,5064.82,1005.05,3.93,15.31
C0398,2016,2552.10,331.91,11.93,7.68
C0398,2017,6883.10,642.51,10.23,7.50
C0398,2018,7072.21,1051.29,12.62,5.94
C0398,2019,3643.88,332.62,2.37,22.02
C0398,2020,8823.58,1526.84,3.02,23.95
C0398,2021,6475.83,623.20,2.91,7.31
C0398,2022,7159.09,1419.20,9.71,9.26
C0398,2023,2845.67,400.59,9.84,6.80
C0398,2024,106.06,18.74,13.78,22.55
C0399,2015,8667.22,528.03,8.08,24.17
C0399,2016,8242.00,842.70,2.88,10.24
C0399,2017,1319.60,211.96,4.72,11.07
C0399,2018,3803.64,563.92,2.10,12.25
C0399,2019,6647.26,526.04,12.10,15.05
C0399,2020,6555.90,678.08,12.60,18.65
C0399,2021,8617.47,771.41,14.97,15.09
C0399,2022,1488.65,211.40,7.36,24.02
C0399,2023,4356.40,442.98,2.25,7.00
C0399,2024,1062.52,102.38,5.05,20.97
C0400,2015,3956.99,320.94,9.64,11.69
C0400,2016,249.56,27.79,14.51,12.55
C0400,2017,8992.90,713.37,3.35,19.18
C0400,2018,5317.74,1033.69,3.58,23.59
C0400,2019,8513.04,622.94,11.12,19.32
C0400,2020,693.06,129.60,10.67,20.52
C0400,2021,2351.84,268.75,5.26,20.02
C0400,2022,2667.86,284.61,12.57,11.42
C0400,2023,3928.25,332.71,3.67,20.14
C0400,2024,8048.38,1169.94,14.03,20.69
C0401,2015,3926.92,600.15,4.61,15.67
C0401,2016,2126.07,255.42,3.06,15.74
C0401,2017,743.40,43.38,6.41,20.19
C0401,2018,886.97,166.55,4.44,21.34
C0401,2019,7624.47,1502.40,8.85,11.74
C0401,2020,4503.55,516.36,10.93,21.03
C0401,2021,7289.19,1035.42,8.38,21.28
C0401,2022,6854.64,805.73,10.59,9.68
C0401,2023,1440.09,141.53,6.74,19.34
C0401,2024,1514.59,93.30,2.36,8.73
C0402,2015,7577.89,897.30,14.66,6.86
C0402,2016,7240.56,1250.86,12.65,16.49
C0402,2017,3842.50,201.94,2.95,23.17
C0402,2018,866.48,118.98,7.84,5.71
C0402,2019,219.77,40.02,10.26,21.53
C0402,2020,2952.75,243.99,4.48,15.13
C0402,2021,191.30,14.82,9.51,22.22
C0402,2022,2377.72,394.32,8.94,21.87
C0402,2023,4253.06,375.39,4.71,22.51
C0402,2024,1302.02,102.60,3.84,20.38
C0403,2015,1132.35,120.82,11.87,21.86
C0403,2016,8974.73,977.13,6.19,8.52
C0403,2017,5896.15,1067.88,5.17,11.08
C0403,2018,9351.11,1335.03,11.59,9.85
C0403,2019,3523.68,390.76,11.57,19.85
C0403,2020,6803.73,885.56,5.59,8.07
C0403,2021,2126.45,410.61,13.34,8.64
C0403,2022,6221.57,416.73,10.95,22.58
C0403,2023,1382.90,112.23,6.49,19.12
C0403,2024,120.60,23.44,7.56,22.51
C0404,2015,9322.16,1804.76,11.45,7.79
C0404,2016,5593.45,428.32,4.75,12.98
C0404,2017,9276.71,665.76,8.09,10.66
C0404,2018,3404.93,385.31,10.50,5.19
C0404,2019,3345.08,192.20,9.01,10.69
C0404,2020,4066.48,602.80,9.91,12.59
C0404,2021,7089.81,436.91,9.10,6.84
C0404,2022,5701.51,334.70,4.59,16.33
C0404,2023,9261.01,1137.05,7.33,12.66
C0404,2024,351.86,68.14,8.92,5.93
C0405,2015,7111.14,810.81,12.14,19.08
C0405,2016,3370.24,348.73,10.50,19.59
C0405,2017,1884.31,376.29,7.55,21.69
C0405,2018,5152.92,668.82,14.67,14.71
C0405,2019,5100.13,542.07,3.40,24.37
C0405,2020,1456.41,157.12,4.69,23.28
C0405,2021,2098.77,166.31,6.44,16.03
C0405,2022,4140.83,525.20,4.97,13.90
C0405,2023,4147.23,480.37,10.13,5.06
C0405,2024,3243.83,293.95,2.51,19.22
C0406,2015,1570.60,116.35,4.31,16.30
C0406,2016,143.30,13.86,5.81,23.75
C0406,2017,9705.33,1225.81,10.88,16.88
C0406,2018,9440.64,554.64,13.39,24.86
C0406,2019,4888.14,357.14,12.38,22.08
C0406,2020,9951.01,1912.07,4.37,24.07
C0406,2021,6769.18,889.66,9.35,11.55
C0406,2022,781.69,46.52,2.39,7.99
C0406,2023,1265.41,194.83,6.04,20.94
C0406,2024,9169.50,543.48,12.48,20.72
C0407,2015,6337.52,1019.27,7.94,9.23
C0407,2016,8447.52,1372.67,3.95,20.29
C0407,2017,8992.87,1327.90,7.70,16.64
C0407,2018,4534.63,724.77,4.57,7.19
C0407,2019,580.41,36.68,7.11,15.04
C0407,2020,1963.98,312.31,8.34,23.62
C0407,2021,759.06,53.52,6.54,15.13
C0407,2022,1968.52,198.68,14.18,20.77
C0407,2023,4164.28,797.09,9.31,5.58
C0407,2024,1270.15,159.32,12.96,19.56
C0408,2015,1750.66,341.58,11.89,23.94
C0408,2016,4513.64,285.89,10.60,14.99
C0408,2017,3467.69,421.79,8.46,11.75
C0408,2018,4729.82,280.76,2.03,17.93
C0408,2019,4348.80,628.54,9.98,23.33
C0408,2020,6480.33,400.52,6.63,8.54
C0408,2021,9378.18,715.60,3.53,13.07
C0408,2022,1167.86,103.73,7.78,8.13
C0408,2023,1082.68,175.73,11.56,14.93
C0408,2024,8542.78,637.24,14.50,15.81
C0409,2015,5113.33,905.03,6.86,23.88
C0409,2016,7687.41,536.47,9.06,13.25
C0409,2017,2232.68,123.44,13.07,16.34
C0409,2018,8305.74,907.46,6.34,22.71
C0409,2019,9246.08,1820.70,3.85,11.43
C0409,2020,6391.28,425.35,5.66,18.48
C0409,2021,1148.20,74.93,13.69,20.14
C0409,2022,8963.42,1458.12,4.07,11.61
C0409,2023,7945.63,769.33,6.28,8.29
C0409,2024,7533.69,1187.25,8.04,15.06
C0410,2015,463.61,37.09,13.01,12.14
C0410,2016,8009.73,953.24,14.19,10.33
C0410,2017,1465.72,131.61,7.54,24.47
C0410,2018,2301.62,270.97,14.12,15.04
C0410,2019,5813.63,961.37,4.10,22.13
C0410,2020,2723.31,447.44,4.04,8.91
C0410,2021,6647.35,846.64,14.34,23.79
C0410,2022,6119.90,1158.23,8.63,20.89
C0410,2023,1170.68,104.86,4.42,21.17
C0410,2024,6594.54,567.44,8.34,12.80
C0411,2015,9247.15,1313.75,12.18,14.71
C0411,2016,1694.99,242.71,12.75,16.87
C0411,2017,6010.91,342.51,13.23,20.80
C0411,2018,3484.47,491.89,9.40,21.98
C0411,2019,4650.16,493.69,13.27,6.56
C0411,2020,2941.30,476.83,8.63,23.08
C0411,2021,3605.89,617.39,9.89,23.75
C0411,2022,386.23,51.30,11.86,16.86
C0411,2023,9817.36,493.38,7.53,8.74
C0411,2024,6285.52,914.26,2.96,21.37
C0412,2015,5056.99,820.91,6.55,15.97
C0412,2016,3898.78,340.55,10.11,21.34
C0412,2017,5439.81,651.13,4.50,21.30
C0412,2018,3863.05,752.75,3.93,6.73
C0412,2019,3663.09,346.96,5.81,17.14
C0412,2020,4693.07,391.74,2.42,14.66
C0412,2021,2832.23,231.19,11.66,23.92
C0412,2022,1882.49,251.92,5.36,10.93
C0412,2023,5610.40,1079.82,3.62,9.12
C0412,2024,8443.38,1193.08,11.09,22.94
C0413,2015,1613.00,154.04,12.96,7.97
C0413,2016,424.07,61.82,2.26,18.73
C0413,2017,2543.44,365.56,5.04,11.00
C0413,2018,9799.23,1367.37,14.29,16.36
C0413,2019,8304.70,613.83,7.01,17.32
C0413,2020,5999.07,870.98,14.20,13.35
C0413,2021,9299.56,1065.03,5.56,24.50
C0413,2022,4508.26,237.99,4.83,7.64
C0413,2023,9834.48,1287.97,4.78,12.83
C0413,2024,3033.39,601.79,3.11,13.61
C0414,2015,2479.03,254.00,13.65,17.62
C0414,2016,6416.68,1250.19,14.74,13.15
C0414,2017,3843.72,247.65,14.41,6.94
C0414,2018,6301.02,1007.33,13.08,23.95
C0414,2019,3119.46,209.47,13.01,13.32
C0414,2020,6217.39,566.00,10.59,11.85
C0414,2021,2829.89,383.81,12.74,13.93
C0414,2022,604.62,83.99,4.71,9.33
C0414,2023,9130.15,1518.18,7.04,7.00
C0414,2024,8843.73,1258.43,10.33,7.97
C0415,2015,9710.90,1350.23,13.37,8.33
C0415,2016,7193.62,1344.15,10.59,8.95
C0415,2017,6858.94,808.15,12.91,13.40
C0415,2018,5634.13,472.08,8.16,17.48
C0415,2019,1346.83,100.03,11.32,17.58
C0415,2020,1973.43,217.08,14.74,5.00
C0415,2021,2965.75,465.36,4.00,23.42
C0415,2022,8912.55,502.50,14.05,21.46
C0415,2023,1812.40,125.70,8.79,24.28
C0415,2024,9236.44,608.84,10.36,12.20
C0416,2015,5275.58,726.91,13.41,18.30
C0416,2016,7184.14,620.92,7.33,8.36
C0416,2017,1191.42,89.28,7.44,21.34
C0416,2018,2763.43,383.88,8.85,8.23
C0416,2019,9589.33,1574.53,2.25,11.52
C0416,2020,2734.88,273.01,8.46,14.82
C0416,2021,3035.57,415.05,5.78,16.89
C0416,2022,2056.21,133.08,14.06,16.19
C0416,2023,1377.83,262.17,3.14,7.04
C0416,2024,2409.25,242.21,7.97,13.43
C0417,2015,6459.04,1289.39,14.32,23.46
C0417,2016,4608.14,906.83,13.71,22.45
C0417,2017,5582.18,931.24,11.12,16.82
C0417,2018,1311.41,69.52,9.66,16.45
C0417,2019,8040.95,1057.56,5.65,7.23
C0417,2020,7862.54,495.54,6.77,9.01
C0417,2021,313.74,57.81,3.17,10.05
C0417,2022,3896.80,656.40,12.22,14.76
C0417,2023,780.83,152.93,6.21,19.63
C0417,2024,7941.85,1121.85,10.68,14.21
C0418,2015,7398.97,949.48,6.65,7.52
C0418,2016,9029.68,1154.41,8.04,13.79
C0418,2017,2440.40,263.48,9.22,8.25
C0418,2018,4617.33,555.48,12.42,20.02
C0418,2019,1926.43,279.93,4.75,8.33
C0418,2020,3775.23,717.07,7.18,14.65
C0418,2021,5270.21,734.58,3.69,18.87
C0418,2022,627.97,112.14,2.98,9.56
C0418,2023,7177.22,1287.71,9.86,6.52
C0418,2024,5478.60,700.30,4.46,16.27
C0419,2015,8306.69,848.28,2.78,6.08
C0419,2016,2790.63,407.25,13.66,16.76
C0419,2017,9042.88,1056.95,8.95,20.07
C0419,2018,9987.07,621.36,3.75,11.59
C0419,2019,9201.05,981.49,2.69,14.77
C0419,2020,7801.14,1553.29,3.56,23.58
C0419,2021,8142.45,466.37,8.13,14.42
C0419,2022,5780.07,893.02,10.69,24.93
C0419,2023,1982.52,349.28,10.34,8.14
C0419,2024,6802.70,1002.10,3.88,19.18
C0420,2015,7156.25,969.40,10.24,18.05
C0420,2016,9855.31,1538.74,7.26,22.45
C0420,2017,5458.88,624.50,8.04,6.85
C0420,2018,2786.55,177.52,12.42,10.60
C0420,2019,6868.36,1334.90,6.32,7.64
C0420,2020,9795.82,1125.00,3.91,23.66
C0420,2021,1854.42,277.81,13.35,13.53
C0420,2022,3327.38,431.55,4.76,23.20
C0420,2023,5464.62,318.05,5.82,10.89
C0420,2024,1785.12,344.37,11.19,7.53
C0421,2015,319.98,54.04,10.89,10.93
C0421,2016,3436.13,248.65,12.41,16.94
C0421,2017,8667.17,1709.58,4.39,21.90
C0421,2018,530.34,85.14,6.58,12.71
C0421,2019,4346.40,525.25,3.64,23.30
C0421,2020,7645.79,1083.45,9.03,9.88
C0421,2021,9536.51,629.51,5.80,18.87
C0421,2022,9856.21,1321.34,10.96,19.71
C0421,2023,4277.50,261.14,2.00,10.48
C0421,2024,9508.80,1252.58,2.78,5.54
C0422,2015,450.65,59.89,7.62,12.30
C0422,2016,7484.58,1355.95,14.46,5.90
C0422,2017,6463.19,1026.09,13.58,23.02
C0422,2018,2570.27,224.73,14.92,24.07
C0422,2019,5122.45,938.76,7.42,19.71
C0422,2020,1382.58,188.01,2.61,19.53
C0422,2021,8728.81,1230.39,5.98,9.82
C0422,2022,3643.19,274.50,10.79,6.48
C0422,2023,6297.84,1125.21,3.76,21.04
C0422,2024,1671.89,317.06,5.90,16.18
C0423,2015,2141.03,355.94,2.73,18.63
C0423,2016,9920.37,1895.91,8.17,20.59
C0423,2017,7555.56,720.38,4.72,13.19
C0423,2018,9623.52,1724.23,3.19,7.89
C0423,2019,3028.93,373.57,7.35,20.90
C0423,2020,1729.17,128.97,6.57,14.08
C0423,2021,5080.38,763.68,8.99,21.54
C0423,2022,4997.22,762.67,11.74,13.75
C0423,2023,1831.97,170.44,3.46,9.34
C0423,2024,7358.87,398.29,12.28,8.42
C0424,2015,3681.60,294.44,2.34,19.88
C0424,2016,1945.02,213.89,7.76,16.50
C0424,2017,3386.64,254.45,9.64,13.09
C0424,2018,5680.22,449.33,14.44,14.84
C0424,2019,7292.06,792.71,9.46,15.99
C0424,2020,4870.72,946.22,4.06,9.79
C0424,2021,5303.39,873.13,8.73,12.56
C0424,2022,1475.56,144.55,7.15,10.85
C0424,2023,9155.44,1764.63,8.23,12.77
C0424,2024,9294.37,1364.85,4.56,15.01
C0425,2015,6865.92,812.36,8.51,8.47
C0425,2016,274.55,33.01,3.95,12.87
C0425,2017,5417.03,604.60,11.67,12.71
C0425,2018,6329.27,537.66,9.72,10.72
C0425,2019,9947.08,1074.23,3.02,24.97
C0425,2020,9961.06,1286.81,13.56,6.47
C0425,2021,8590.35,1109.91,10.01,17.86
C0425,2022,731.93,120.23,6.11,8.49
C0425,2023,9537.44,990.17,2.59,21.79
C0425,2024,6165.35,971.16,10.22,23.28
C0426,2015,8028.78,1097.64,6.85,13.03
C0426,2016,4131.21,802.60,13.80,21.47
C0426,2017,3264.73,351.91,2.45,10.00
C0426,2018,4686.12,867.79,2.51,7.80
C0426,2019,1554.06,269.00,14.34,11.32
C0426,2020,3634.95,529.43,14.54,11.83
C0426,2021,8590.41,1272.90,2.36,12.95
C0426,2022,475.71,29.83,11.31,12.46
C0426,2023,1593.69,306.84,4.88,13.22
C0426,2024,1338.65,88.40,11.12,19.20
C0427,2015,4090.45,550.10,13.29,9.91
C0427,2016,9970.17,992.14,3.31,5.37
C0427,2017,1816.24,207.92,5.10,14.79
C0427,2018,1540.28,217.99,2.31,13.97
C0427,2019,9159.05,1706.59,2.57,6.20
C0427,2020,8832.30,1047.82,2.39,7.68
C0427,2021,419.18,83.06,12.41,15.20
C0427,2022,7541.89,1047.73,5.88,9.70
C0427,2023,6589.11,488.14,8.41,22.55
C0427,2024,7700.63,604.51,12.24,8.47
C0428,2015,4995.57,786.39,8.43,5.40
C0428,2016,9914.65,570.68,7.58,13.95
C0428,2017,534.09,65.19,2.15,24.72
C0428,2018,2420.28,174.82,9.38,17.68
C0428,2019,4025.81,462.90,3.62,12.08
C0428,2020,4552.80,739.77,11.94,5.34
C0428,2021,9221.54,1095.72,5.35,14.70
C0428,2022,5644.04,420.58,10.76,9.13
C0428,2023,546.60,47.99,10.40,17.96
C0428,2024,4137.84,435.02,10.02,16.66
C0429,2015,4223.26,255.23,5.47,10.30
C0429,2016,9658.36,1329.48,5.47,6.38
C0429,2017,6032.05,851.30,13.22,20.10
C0429,2018,6392.95,379.25,2.17,16.71
C0429,2019,7161.21,790.22,4.36,21.84
C0429,2020,7723.39,865.79,9.93,10.20
C0429,2021,6387.01,639.17,12.62,18.06
C0429,2022,2448.22,327.23,6.66,7.37
C0429,2023,8753.05,891.88,10.49,10.84
C0429,2024,7347.99,826.36,9.24,18.13
C0430,2015,7444.52,1262.80,2.84,21.51
C0430,2016,9965.91,740.63,10.08,11.42
C0430,2017,8045.01,1149.37,12.58,20.98
C0430,2018,8308.60,1045.55,14.90,18.56
C0430,2019,9518.91,911.54,2.39,11.97
C0430,2020,1596.23,254.01,10.58,22.53
C0430,2021,5027.50,667.04,7.39,15.18
C0430,2022,5847.61,711.09,2.13,17.96
C0430,2023,3359.83,504.48,9.99,14.91
C0430,2024,8410.09,1432.61,3.59,14.05
C0431,2015,7647.95,1498.24,6.92,21.96
C0431,2016,7236.74,1045.00,5.40,10.89
C0431,2017,9971.78,1806.55,6.70,5.73
C0431,2018,2667.88,133.83,8.41,22.60
C0431,2019,7381.03,956.10,6.67,21.50
C0431,2020,5558.90,456.93,9.19,12.33
C0431,2021,3198.59,205.12,5.10,8.71
C0431,2022,1689.81,219.33,10.26,18.51
C0431,2023,8969.25,1453.23,13.10,6.58
C0431,2024,5995.01,670.49,4.91,13.48
C0432,2015,8266.84,1244.29,8.60,6.72
C0432,2016,5498.92,678.88,10.43,16.96
C0432,2017,2277.77,263.23,9.34,5.54
C0432,2018,3441.73,321.93,6.75,17.58
C0432,2019,3877.23,416.37,10.35,18.46
C0432,2020,9732.05,997.24,2.37,14.74
C0432,2021,155.77,22.89,6.81,8.50
C0432,2022,9858.09,664.46,8.92,7.03
C0432,2023,9806.57,626.60,2.27,11.27
C0432,2024,9961.89,1484.34,8.60,14.30
C0433,2015,4818.22,635.74,10.51,17.84
C0433,2016,9641.71,1104.27,11.87,5.03
C0433,2017,4016.43,292.66,3.47,19.22
C0433,2018,360.31,40.23,14.88,19.25
C0433,2019,2321.04,391.00,9.88,13.89
C0433,2020,9458.43,1735.09,6.72,11.87
C0433,2021,236.27,36.71,5.24,21.85
C0433,2022,5505.34,324.74,9.45,20.69
C0433,2023,848.46,127.74,13.46,24.67
C0433,2024,2935.33,252.87,8.77,12.44
C0434,2015,972.12,94.58,10.60,23.14
C0434,2016,8609.33,683.42,6.65,6.75
C0434,2017,5951.60,990.13,7.05,13.23
C0434,2018,9030.85,1330.16,5.72,14.31
C0434,2019,6914.70,980.33,11.17,13.82
C0434,2020,9713.19,1458.88,6.67,17.50
C0434,2021,5147.79,440.22,4.48,8.40
C0434,2022,6423.23,749.57,6.80,22.33
C0434,2023,5805.46,841.72,13.10,16.04
C0434,2024,4894.18,712.05,11.60,23.08
C0435,2015,8475.00,1430.39,6.35,5.05
C0435,2016,6480.80,603.14,13.79,17.60
C0435,2017,8032.99,1329.87,2.97,13.25
C0435,2018,7885.00,914.88,2.65,15.10
C0435,2019,1991.35,299.75,3.66,19.88
C0435,2020,6536.62,773.66,3.51,9.54
C0435,2021,2076.52,399.30,3.14,9.10
C0435,2022,5874.87,451.75,10.60,19.06
C0435,2023,6806.60,1029.50,9.81,15.43
C0435,2024,9972.63,1361.07,10.42,9.67
C0436,2015,402.37,30.54,10.95,14.68
C0436,2016,1003.30,60.10,11.84,14.19
C0436,2017,862.56,146.53,4.69,18.83
C0436,2018,4043.78,297.69,10.09,5.05
C0436,2019,8233.72,642.03,9.54,16.74
C0436,2020,8456.16,1663.88,14.27,17.11
C0436,2021,7396.10,1165.54,5.02,19.91
C0436,2022,8979.09,786.33,2.76,22.78
C0436,2023,3296.31,457.01,10.50,13.80
C0436,2024,972.73,126.57,11.62,11.85
C0437,2015,675.71,119.38,5.68,7.05
C0437,2016,8536.11,1360.64,9.42,11.74
C0437,2017,7331.32,1281.21,2.77,6.37
C0437,2018,7016.29,573.41,14.48,21.06
C0437,2019,3462.80,505.68,3.43,21.14
C0437,2020,3861.06,216.36,2.88,13.34
C0437,2021,9585.32,578.39,2.57,10.19
C0437,2022,731.67,114.89,7.55,7.36
C0437,2023,7759.94,416.42,3.26,22.02
C0437,2024,3165.37,433.54,11.68,22.55
C0438,2015,486.64,85.68,13.69,10.33
C0438,2016,7451.44,797.24,5.38,17.44
C0438,2017,3376.03,191.51,10.17,10.17
C0438,2018,7249.26,1138.69,2.55,9.50
C0438,2019,7105.78,1346.21,7.03,5.42
C0438,2020,5394.39,850.02,5.81,16.54
C0438,2021,7795.99,1066.24,4.97,8.00
C0438,2022,5852.28,494.54,10.38,5.25
C0438,2023,2937.70,153.66,3.69,7.10
C0438,2024,7367.74,1136.11,13.19,11.28
C0439,2015,5932.48,502.21,10.64,18.38
C0439,2016,226.00,40.39,11.24,9.05
C0439,2017,9026.28,1082.74,14.16,22.75
C0439,2018,5501.87,713.02,14.25,10.77
C0439,2019,8699.41,1418.79,9.17,11.62
C0439,2020,8839.09,1475.37,8.44,9.36
C0439,2021,4505.17,659.55,6.36,10.08
