Company_ID,Year,Stock_Price_Start,Stock_Price_End,Annual_Return,Market_Cap
C0381,2019,124.07,114.96,-7.34,86.03
C0381,2020,109.03,95.12,-12.76,191.36
C0381,2021,77.69,86.41,11.23,444.05
C0381,2022,177.74,152.34,-14.29,8.64
C0381,2023,33.32,31.78,-4.62,473.99
C0381,2024,99.97,107.07,7.10,449.55
C0382,2015,112.11,100.97,-9.94,209.51
C0382,2016,115.40,123.22,6.77,326.86
C0382,2017,133.86,134.61,0.56,495.54
C0382,2018,106.10,139.67,31.64,277.92
C0382,2019,58.80,75.08,27.69,49.35
C0382,2020,172.82,241.21,39.57,426.97
C0382,2021,134.93,150.76,11.73,67.94
C0382,2022,173.06,198.19,14.52,129.38
C0382,2023,62.45,85.43,36.80,436.88
C0382,2024,131.04,136.25,3.98,128.76
C0383,2015,145.69,165.13,13.34,372.80
C0383,2016,82.85,85.12,2.75,224.39
C0383,2017,164.33,185.28,12.75,380.11
C0383,2018,10.48,8.89,-15.15,116.94
C0383,2019,123.03,156.29,27.03,210.36
C0383,2020,126.58,176.09,39.12,159.76
C0383,2021,111.43,93.54,-16.06,125.27
C0383,2022,129.71,166.11,28.06,157.90
C0383,2023,41.77,39.48,-5.50,162.17
C0383,2024,140.11,128.69,-8.15,477.73
C0384,2015,73.80,89.74,21.60,267.08
C0384,2016,95.89,79.25,-17.35,231.56
C0384,2017,73.29,79.00,7.79,252.16
C0384,2018,100.05,80.13,-19.91,498.07
C0384,2019,128.10,145.09,13.26,327.14
C0384,2020,169.29,182.36,7.72,352.04
C0384,2021,101.85,137.43,34.93,157.50
C0384,2022,71.41,87.99,23.22,236.30
C0384,2023,102.71,89.93,-12.44,92.85
C0384,2024,140.87,142.67,1.27,342.91
C0385,2015,75.87,103.11,35.89,172.90
C0385,2016,88.71,109.58,23.52,374.40
C0385,2017,116.94,135.25,15.66,107.37
C0385,2018,65.86,74.78,13.54,202.35
C0385,2019,49.73,51.66,3.89,236.12
C0385,2020,36.67,42.22,15.11,84.10
C0385,2021,77.00,97.25,26.30,35.73
C0385,2022,19.19,16.82,-12.35,159.22
C0385,2023,120.86,167.02,38.19,272.90
C0385,2024,43.42,40.97,-5.64,326.69
C0386,2015,81.71,87.31,6.86,213.21
C0386,2016,61.15,49.76,-18.64,250.64
C0386,2017,129.77,146.67,13.02,272.05
C0386,2018,171.57,176.56,2.91,256.44
C0386,2019,130.33,123.79,-5.01,46.07
C0386,2020,113.08,157.32,39.13,203.10
C0386,2021,137.13,144.93,5.69,102.96
C0386,2022,15.70,16.46,4.86,267.33
C0386,2023,33.34,35.94,7.79,379.28
C0386,2024,28.04,24.38,-13.03,290.16
C0387,2015,28.66,29.69,3.59,111.69
C0387,2016,59.49,59.60,0.18,104.67
C0387,2017,111.09,119.87,7.91,19.46
C0387,2018,31.79,41.77,31.40,213.76
C0387,2019,187.67,171.85,-8.43,217.00
C0387,2020,172.31,200.68,16.46,118.98
C0387,2021,194.61,160.08,-17.74,382.36
C0387,2022,18.08,17.90,-0.99,193.86
C0387,2023,171.77,186.13,8.36,335.03
C0387,2024,162.71,137.42,-15.54,320.40
C0388,2015,181.40,204.33,12.64,302.77
C0388,2016,110.31,108.79,-1.38,454.13
C0388,2017,159.70,222.89,39.57,8.93
C0388,2018,19.74,23.27,17.86,34.95
C0388,2019,24.42,23.11,-5.35,361.35
C0388,2020,32.52,28.02,-13.84,177.41
C0388,2021,183.81,151.54,-17.56,493.27
C0388,2022,21.62,18.48,-14.55,108.99
C0388,2023,29.03,35.07,20.80,92.53
C0388,2024,186.78,245.24,31.30,294.52
C0389,2015,30.40,27.18,-10.60,140.43
C0389,2016,175.25,182.49,4.13,170.91
C0389,2017,159.96,161.97,1.25,460.59
C0389,2018,17.65,20.95,18.67,14.10
C0389,2019,14.15,12.87,-9.04,266.10
C0389,2020,111.53,153.02,37.20,168.11
C0389,2021,199.46,246.76,23.71,173.65
C0389,2022,176.98,243.00,37.30,124.66
C0389,2023,68.90,66.59,-3.36,68.29
C0389,2024,83.40,96.13,15.26,18.21
C0390,2015,83.70,103.74,23.94,493.86
C0390,2016,149.49,183.37,22.66,330.52
C0390,2017,74.82,60.81,-18.72,388.83
C0390,2018,38.08,53.27,39.90,33.44
C0390,2019,151.95,206.17,35.68,8.40
C0390,2020,97.02,84.59,-12.81,300.54
C0390,2021,24.59,27.69,12.61,362.19
C0390,2022,160.11,158.31,-1.13,198.04
C0390,2023,121.21,160.89,32.73,194.49
C0390,2024,102.98,125.48,21.85,192.86
C0391,2015,137.94,128.85,-6.59,77.23
C0391,2016,106.02,86.97,-17.97,377.20
C0391,2017,133.20,129.88,-2.50,108.38
C0391,2018,174.82,143.86,-17.71,162.88
C0391,2019,126.57,111.99,-11.52,335.96
C0391,2020,135.32,159.91,18.17,1.05
C0391,2021,126.63,157.92,24.71,383.36
C0391,2022,110.92,119.89,8.08,449.65
C0391,2023,42.67,49.51,16.02,26.76
C0391,2024,73.78,65.92,-10.65,296.22
C0392,2015,141.69,140.28,-0.99,204.82
C0392,2016,90.84,111.53,22.77,40.15
C0392,2017,87.16,88.81,1.89,341.43
C0392,2018,154.26,155.69,0.93,306.55
C0392,2019,11.06,10.13,-8.36,321.69
C0392,2020,139.01,160.82,15.69,406.93
C0392,2021,102.95,132.37,28.57,144.17
C0392,2022,81.58,88.25,8.17,338.86
C0392,2023,74.70,64.94,-13.07,371.92
C0392,2024,42.85,55.83,30.30,85.24
C0393,2015,73.51,61.96,-15.72,478.58
C0393,2016,84.37,91.38,8.30,170.65
C0393,2017,93.12,89.08,-4.34,357.14
C0393,2018,137.74,187.57,36.18,377.26
C0393,2019,96.18,119.50,24.25,252.51
C0393,2020,161.29,183.85,13.98,65.23
C0393,2021,131.55,157.95,20.07,138.56
C0393,2022,46.02,51.53,11.96,117.89
C0393,2023,62.66,55.68,-11.14,259.80
C0393,2024,25.06,30.71,22.55,131.37
C0394,2015,189.69,207.82,9.56,273.84
C0394,2016,178.44,210.67,18.06,144.82
C0394,2017,26.11,21.60,-17.29,1.49
C0394,2018,119.07,105.41,-11.48,182.27
C0394,2019,192.48,222.05,15.36,303.82
C0394,2020,151.96,163.45,7.57,387.07
C0394,2021,103.44,96.84,-6.39,15.15
C0394,2022,55.81,52.71,-5.55,129.90
C0394,2023,63.02,74.30,17.90,492.75
C0394,2024,149.89,125.21,-16.46,131.65
C0395,2015,158.31,167.90,6.06,388.82
C0395,2016,110.45,123.03,11.39,255.18
C0395,2017,32.98,32.48,-1.51,61.96
C0395,2018,187.43,242.23,29.23,322.06
C0395,2019,170.50,142.21,-16.59,483.20
C0395,2020,36.70,48.43,31.95,443.53
C0395,2021,20.78,25.64,23.40,345.46
C0395,2022,111.81,119.39,6.78,256.56
C0395,2023,63.99,86.68,35.47,160.35
C0395,2024,63.82,77.94,22.13,179.13
C0396,2015,26.57,36.10,35.86,173.76
C0396,2016,191.14,207.11,8.36,461.12
C0396,2017,167.73,179.77,7.18,106.44
C0396,2018,31.63,35.37,11.84,189.64
C0396,2019,176.55,148.17,-16.07,216.55
C0396,2020,139.76,187.99,34.51,205.04
C0396,2021,71.83,86.25,20.06,3.09
C0396,2022,175.54,205.48,17.06,136.22
C0396,2023,123.62,167.62,35.59,249.79
C0396,2024,171.25,239.09,39.62,380.49
C0397,2015,99.16,89.05,-10.20,285.17
C0397,2016,105.12,131.34,24.94,193.05
C0397,2017,65.29,74.95,14.80,332.91
C0397,2018,83.66,90.07,7.66,333.28
C0397,2019,117.87,163.44,38.66,124.71
C0397,2020,189.94,248.85,31.02,52.78
C0397,2021,124.02,151.07,21.80,401.79
C0397,2022,38.00,39.13,2.96,265.36
C0397,2023,11.33,13.59,19.96,89.09
C0397,2024,171.69,192.12,11.90,131.77
C0398,2015,79.22,75.23,-5.04,383.45
C0398,2016,69.84,74.75,7.02,326.98
C0398,2017,162.14,150.36,-7.27,472.64
C0398,2018,189.62,208.63,10.03,233.01
C0398,2019,152.13,187.44,23.21,27.04
C0398,2020,43.03,35.37,-17.80,350.51
C0398,2021,84.36,106.23,25.92,128.20
C0398,2022,154.29,125.28,-18.80,162.60
C0398,2023,182.32,202.44,11.04,99.13
C0398,2024,199.73,228.51,14.41,155.16
C0399,2015,107.20,134.72,25.67,414.91
C0399,2016,166.28,208.95,25.66,288.78
C0399,2017,18.86,19.81,5.05,55.47
C0399,2018,64.31,54.01,-16.02,293.72
C0399,2019,80.59,98.00,21.61,317.15
C0399,2020,195.35,216.17,10.66,442.53
C0399,2021,10.64,10.64,-0.02,429.96
C0399,2022,68.52,64.48,-5.91,32.37
C0399,2023,186.78,162.84,-12.81,433.48
C0399,2024,68.27,66.70,-2.29,26.39
C0400,2015,52.76,56.72,7.51,77.91
C0400,2016,148.72,161.59,8.66,56.66
C0400,2017,151.61,174.30,14.96,91.67
C0400,2018,99.71,101.46,1.75,401.83
C0400,2019,189.91,256.75,35.19,343.37
C0400,2020,48.51,53.25,9.75,343.79
C0400,2021,183.55,193.50,5.42,461.14
C0400,2022,153.55,127.27,-17.11,196.53
C0400,2023,79.96,92.71,15.94,2.64
C0400,2024,163.31,189.72,16.17,320.24
C0401,2015,35.31,40.60,15.00,434.17
C0401,2016,34.89,46.49,33.26,488.15
C0401,2017,186.69,234.81,25.77,182.58
C0401,2018,28.01,36.98,32.04,411.25
C0401,2019,10.78,9.00,-16.43,424.76
C0401,2020,83.92,83.15,-0.91,73.07
C0401,2021,29.73,29.47,-0.88,316.12
C0401,2022,173.98,207.77,19.42,87.40
C0401,2023,185.31,198.13,6.92,223.87
C0401,2024,101.66,128.75,26.65,439.75
C0402,2015,90.84,93.62,3.07,394.94
C0402,2016,112.42,104.88,-6.70,285.60
C0402,2017,52.98,51.63,-2.54,404.55
C0402,2018,66.61,60.58,-9.05,77.26
C0402,2019,29.19,26.81,-8.13,98.26
C0402,2020,94.83,88.20,-6.99,105.22
C0402,2021,126.22,102.20,-19.03,388.23
C0402,2022,186.74,229.63,22.97,445.59
C0402,2023,150.42,156.40,3.98,281.86
C0402,2024,147.38,119.91,-18.64,479.03
C0403,2015,68.52,70.03,2.20,364.29
C0403,2016,178.78,240.14,34.32,282.28
C0403,2017,189.92,210.20,10.67,306.18
C0403,2018,187.13,260.49,39.21,424.92
C0403,2019,17.37,19.53,12.40,46.00
C0403,2020,124.83,171.97,37.77,84.84
C0403,2021,132.21,121.78,-7.89,133.88
C0403,2022,66.06,64.34,-2.60,447.49
C0403,2023,198.56,242.24,22.00,472.53
C0403,2024,65.33,90.94,39.21,178.73
C0404,2015,51.16,66.26,29.52,462.00
C0404,2016,101.99,115.47,13.22,273.88
C0404,2017,71.40,60.77,-14.89,237.16
C0404,2018,185.57,189.02,1.86,416.55
C0404,2019,93.61,79.75,-14.81,273.50
C0404,2020,87.93,86.77,-1.32,227.79
C0404,2021,128.91,123.15,-4.47,8.97
C0404,2022,25.41,26.25,3.31,7.44
C0404,2023,153.78,200.28,30.24,314.17
C0404,2024,156.00,138.87,-10.98,37.64
C0405,2015,100.06,98.43,-1.64,368.74
C0405,2016,191.58,183.28,-4.33,311.55
C0405,2017,120.07,117.39,-2.23,229.41
C0405,2018,142.09,144.42,1.64,355.19
C0405,2019,185.63,175.71,-5.34,496.54
C0405,2020,136.61,186.54,36.55,123.93
C0405,2021,92.05,96.84,5.21,278.97
C0405,2022,14.71,12.77,-13.15,421.59
C0405,2023,148.38,160.34,8.06,9.42
C0405,2024,193.32,176.05,-8.93,102.55
C0406,2015,99.34,92.36,-7.03,260.96
C0406,2016,74.56,72.40,-2.90,276.57
C0406,2017,108.66,95.06,-12.51,44.08
C0406,2018,148.40,182.93,23.27,204.31
C0406,2019,10.13,12.92,27.52,260.37
C0406,2020,178.57,185.10,3.66,212.06
C0406,2021,178.41,216.48,21.34,350.60
C0406,2022,112.85,116.61,3.34,385.91
C0406,2023,33.25,29.88,-10.16,230.67
C0406,2024,137.64,142.91,3.83,213.40
C0407,2015,36.19,41.05,13.42,352.98
C0407,2016,106.43,87.77,-17.54,278.10
C0407,2017,27.79,33.14,19.27,435.35
C0407,2018,121.92,151.86,24.56,241.09
C0407,2019,70.43,92.69,31.60,287.59
C0407,2020,167.89,144.66,-13.83,65.27
C0407,2021,161.99,129.60,-19.99,418.16
C0407,2022,199.71,168.55,-15.60,211.72
C0407,2023,58.93,79.81,35.45,359.81
C0407,2024,21.74,27.38,25.93,215.31
C0408,2015,94.17,122.54,30.13,1.51
C0408,2016,25.85,28.70,11.02,200.80
C0408,2017,43.91,49.01,11.60,74.60
C0408,2018,123.49,120.91,-2.09,199.91
C0408,2019,122.50,159.95,30.57,161.35
C0408,2020,18.23,23.66,29.79,102.07
C0408,2021,94.15,97.48,3.53,62.76
C0408,2022,110.74,110.47,-0.24,364.55
C0408,2023,60.92,75.73,24.30,377.68
C0408,2024,175.69,143.31,-18.43,133.23
C0409,2015,40.61,53.44,31.60,248.10
C0409,2016,58.24,62.19,6.77,232.57
C0409,2017,39.83,42.41,6.48,178.27
C0409,2018,32.14,38.62,20.14,139.54
C0409,2019,177.01,210.19,18.74,93.83
C0409,2020,62.79,60.26,-4.04,436.57
C0409,2021,147.28,201.18,36.60,416.82
C0409,2022,91.32,127.09,39.18,209.17
C0409,2023,130.82,145.94,11.56,360.88
C0409,2024,186.35,211.85,13.68,249.67
C0410,2015,170.48,193.08,13.26,43.61
C0410,2016,23.11,25.22,9.15,411.37
C0410,2017,170.59,233.21,36.71,110.42
C0410,2018,95.85,90.75,-5.31,353.70
C0410,2019,76.53,66.18,-13.52,264.17
C0410,2020,137.75,187.03,35.77,345.58
C0410,2021,190.54,176.79,-7.22,236.13
C0410,2022,27.89,34.84,24.95,351.58
C0410,2023,155.93,143.82,-7.77,17.37
C0410,2024,48.67,66.97,37.61,21.39
C0411,2015,82.23,104.81,27.47,448.27
C0411,2016,176.03,237.85,35.12,375.10
C0411,2017,113.70,155.84,37.06,414.41
C0411,2018,22.82,19.41,-14.93,228.84
C0411,2019,106.53,112.92,6.00,230.36
C0411,2020,160.03,190.26,18.89,267.47
C0411,2021,110.49,141.59,28.15,122.59
C0411,2022,41.71,39.41,-5.51,367.02
C0411,2023,94.56,127.54,34.88,414.90
C0411,2024,185.63,173.11,-6.74,453.70
C0412,2015,135.06,178.24,31.97,259.00
C0412,2016,148.68,164.68,10.76,207.87
C0412,2017,159.33,176.74,10.93,415.64
C0412,2018,27.23,27.90,2.44,376.58
C0412,2019,120.49,103.88,-13.79,433.77
C0412,2020,81.42,82.10,0.83,328.21
C0412,2021,36.44,38.48,5.60,441.77
C0412,2022,48.51,52.76,8.74,45.43
C0412,2023,158.42,196.99,24.35,340.10
C0412,2024,40.68,41.14,1.12,45.31
C0413,2015,69.36,72.41,4.40,374.70
C0413,2016,64.13,86.16,34.37,314.59
C0413,2017,19.24,24.08,25.15,8.98
C0413,2018,97.81,79.59,-18.63,300.03
C0413,2019,155.53,200.20,28.73,73.99
C0413,2020,14.21,19.81,39.40,72.06
C0413,2021,31.38,42.80,36.39,76.08
C0413,2022,146.84,191.12,30.16,242.43
C0413,2023,122.78,144.57,17.75,58.64
C0413,2024,145.90,141.07,-3.31,63.70
C0414,2015,53.72,64.07,19.27,128.83
C0414,2016,162.72,198.08,21.74,1.43
C0414,2017,101.18,98.03,-3.11,138.62
C0414,2018,125.96,120.06,-4.68,309.59
C0414,2019,27.51,28.56,3.82,301.18
C0414,2020,48.96,58.00,18.47,484.80
C0414,2021,156.94,153.15,-2.42,60.70
C0414,2022,52.54,59.55,13.34,432.92
C0414,2023,27.58,36.95,33.95,196.20
C0414,2024,123.47,120.64,-2.29,194.13
C0415,2015,114.11,157.42,37.96,175.06
C0415,2016,125.50,136.04,8.40,63.24
C0415,2017,127.48,109.70,-13.95,239.77
C0415,2018,105.04,87.50,-16.70,393.90
C0415,2019,103.82,104.15,0.32,437.84
C0415,2020,185.59,177.29,-4.47,481.47
C0415,2021,111.44,145.56,30.62,392.86
C0415,2022,127.29,158.16,24.26,311.92
C0415,2023,60.72,80.81,33.07,249.27
C0415,2024,175.51,202.46,15.36,437.57
C0416,2015,14.63,15.53,6.13,370.02
C0416,2016,115.87,111.51,-3.77,81.47
C0416,2017,82.93,95.36,14.99,341.59
C0416,2018,124.74,146.05,17.08,216.09
C0416,2019,78.43,81.24,3.58,298.30
C0416,2020,146.36,199.34,36.20,449.28
C0416,2021,13.86,16.41,18.40,326.63
C0416,2022,87.12,113.47,30.25,469.42
C0416,2023,167.94,196.87,17.22,433.32
C0416,2024,57.54,56.96,-1.01,65.32
C0417,2015,20.02,24.87,24.20,6.81
C0417,2016,104.34,97.89,-6.18,192.82
C0417,2017,195.54,226.43,15.80,432.80
C0417,2018,22.19,23.11,4.14,115.83
C0417,2019,23.31,20.74,-11.01,346.01
C0417,2020,123.07,128.97,4.79,238.52
C0417,2021,57.51,56.72,-1.38,373.29
C0417,2022,87.94,76.28,-13.27,83.32
C0417,2023,167.80,217.18,29.43,120.31
C0417,2024,47.78,52.52,9.91,122.02
C0418,2015,146.67,147.81,0.78,274.68
C0418,2016,105.85,116.75,10.30,145.52
C0418,2017,181.94,227.93,25.27,406.05
C0418,2018,194.86,158.03,-18.90,174.05
C0418,2019,102.14,115.22,12.81,330.76
C0418,2020,121.08,131.68,8.75,474.30
C0418,2021,151.71,202.66,33.58,303.85
C0418,2022,70.55,79.97,13.36,121.83
C0418,2023,53.08,46.84,-11.76,415.40
C0418,2024,193.29,199.71,3.32,7.26
C0419,2015,92.20,108.11,17.26,129.01
C0419,2016,10.30,8.53,-17.24,194.36
C0419,2017,169.17,225.12,33.08,98.79
C0419,2018,123.94,104.19,-15.93,302.41
C0419,2019,42.03,34.39,-18.16,279.44
C0419,2020,15.73,12.60,-19.88,203.84
C0419,2021,65.38,79.13,21.02,147.90
C0419,2022,186.30,200.00,7.36,217.52
C0419,2023,187.36,161.45,-13.83,146.31
C0419,2024,69.09,90.77,31.37,111.41
C0420,2015,168.83,155.60,-7.84,176.28
C0420,2016,93.95,93.56,-0.42,301.57
C0420,2017,134.33,121.78,-9.34,324.55
C0420,2018,73.54,99.73,35.61,149.38
C0420,2019,108.03,135.57,25.48,473.75
C0420,2020,65.82,81.24,23.44,131.72
C0420,2021,21.61,17.86,-17.36,356.35
C0420,2022,36.48,40.63,11.36,41.66
C0420,2023,65.23,74.70,14.53,332.76
C0420,2024,195.49,201.26,2.95,230.51
C0421,2015,193.48,192.13,-0.69,284.98
C0421,2016,167.26,219.30,31.12,92.85
C0421,2017,54.18,44.09,-18.62,217.35
C0421,2018,93.90,110.36,17.52,383.37
C0421,2019,93.56,96.98,3.65,383.78
C0421,2020,83.52,100.19,19.96,119.54
C0421,2021,18.53,17.02,-8.12,176.95
C0421,2022,111.56,105.22,-5.68,2.90
C0421,2023,23.83,27.46,15.21,45.89
C0421,2024,162.36,225.36,38.80,64.24
C0422,2015,141.35,195.74,38.48,147.53
C0422,2016,77.02,73.12,-5.06,379.75
C0422,2017,132.96,114.53,-13.86,255.61
C0422,2018,54.28,62.65,15.42,396.51
C0422,2019,60.40,63.54,5.20,377.70
C0422,2020,69.69,87.60,25.70,293.98
C0422,2021,161.43,180.29,11.68,250.43
C0422,2022,50.03,55.35,10.64,465.73
C0422,2023,116.93,138.90,18.79,285.07
C0422,2024,48.09,42.12,-12.41,241.93
C0423,2015,64.16,77.39,20.63,434.69
C0423,2016,54.74,59.84,9.31,36.65
C0423,2017,132.55,171.27,29.21,328.36
C0423,2018,110.08,97.22,-11.68,57.40
C0423,2019,147.05,144.17,-1.96,410.09
C0423,2020,51.79,70.96,37.01,396.54
C0423,2021,11.74,13.29,13.18,252.30
C0423,2022,139.30,189.11,35.76,330.86
C0423,2023,31.82,38.61,21.34,386.54
C0423,2024,56.80,77.01,35.59,242.17
C0424,2015,68.08,67.45,-0.93,453.07
C0424,2016,151.89,129.76,-14.57,219.08
C0424,2017,128.92,165.19,28.13,446.12
C0424,2018,45.01,57.73,28.27,291.79
C0424,2019,123.60,144.77,17.13,213.70
C0424,2020,144.55,165.90,14.77,3.04
C0424,2021,83.89,113.16,34.89,148.48
C0424,2022,56.73,51.39,-9.41,434.09
C0424,2023,139.01,162.63,16.99,214.93
C0424,2024,126.07,104.62,-17.01,211.31
C0425,2015,24.80,21.94,-11.55,245.22
C0425,2016,136.67,145.19,6.24,143.87
C0425,2017,102.82,132.92,29.27,246.28
C0425,2018,153.14,189.88,23.99,188.51
C0425,2019,46.24,64.01,38.44,454.81
C0425,2020,59.06,48.84,-17.31,282.42
C0425,2021,113.23,116.49,2.88,417.24
C0425,2022,101.53,90.90,-10.47,343.75
C0425,2023,83.41,68.58,-17.78,107.09
C0425,2024,151.75,145.47,-4.14,433.97
C0426,2015,117.30,111.05,-5.33,44.55
C0426,2016,144.95,152.49,5.20,224.87
C0426,2017,39.12,34.58,-11.60,120.34
C0426,2018,148.51,162.34,9.31,269.24
C0426,2019,97.69,132.08,35.21,150.72
C0426,2020,16.42,20.50,24.89,361.69
C0426,2021,54.55,71.21,30.53,468.52
C0426,2022,14.89,19.11,28.28,354.84
C0426,2023,96.81,100.08,3.38,178.30
C0426,2024,71.92,88.13,22.54,300.43
C0427,2015,197.62,247.52,25.26,444.37
C0427,2016,175.02,161.61,-7.66,135.74
C0427,2017,166.88,219.64,31.62,59.98
C0427,2018,105.21,113.07,7.46,66.25
C0427,2019,163.35,132.28,-19.02,247.93
C0427,2020,60.71,72.00,18.60,366.34
C0427,2021,116.52,140.53,20.61,328.97
C0427,2022,84.65,95.75,13.11,227.49
C0427,2023,42.55,39.47,-7.26,364.92
C0427,2024,23.80,25.92,8.94,317.35
C0428,2015,116.06,120.71,4.01,314.49
C0428,2016,28.55,39.54,38.48,101.99
C0428,2017,146.42,189.59,29.48,156.98
C0428,2018,185.08,232.67,25.71,172.87
C0428,2019,40.80,37.07,-9.14,404.29
C0428,2020,99.48,99.34,-0.14,387.78
C0428,2021,150.37,154.55,2.78,127.08
C0428,2022,64.50,70.66,9.56,28.52
C0428,2023,184.95,151.31,-18.19,384.12
C0428,2024,178.81,206.67,15.58,205.52
C0429,2015,29.71,30.15,1.47,110.68
C0429,2016,15.21,17.29,13.70,59.39
C0429,2017,195.53,157.47,-19.46,7.39
C0429,2018,191.73,190.36,-0.71,214.44
C0429,2019,90.23,113.80,26.12,170.54
C0429,2020,19.61,21.58,10.06,348.54
C0429,2021,127.59,162.46,27.33,488.36
C0429,2022,65.75,80.17,21.94,104.18
C0429,2023,187.98,246.81,31.30,122.28
C0429,2024,160.99,129.51,-19.55,169.31
C0430,2015,133.42,127.66,-4.32,233.50
C0430,2016,64.06,72.34,12.93,349.15
C0430,2017,143.24,195.47,36.46,176.66
C0430,2018,64.94,78.44,20.79,53.00
C0430,2019,17.15,18.42,7.40,365.44
C0430,2020,106.60,93.61,-12.19,397.53
C0430,2021,102.85,112.72,9.59,124.58
C0430,2022,154.97,164.99,6.47,69.24
C0430,2023,174.48,221.08,26.71,264.37
C0430,2024,77.35,81.06,4.80,104.95
C0431,2015,95.40,94.57,-0.87,187.71
C0431,2016,99.38,84.85,-14.62,388.90
C0431,2017,71.60,59.28,-17.21,110.58
C0431,2018,151.24,160.84,6.35,403.32
C0431,2019,109.20,110.09,0.81,337.34
C0431,2020,183.65,208.11,13.32,110.64
C0431,2021,133.56,163.90,22.72,263.68
C0431,2022,50.26,41.41,-17.60,307.42
C0431,2023,41.31,45.35,9.77,100.94
C0431,2024,80.75,106.37,31.72,73.33
C0432,2015,75.92,81.47,7.31,266.05
C0432,2016,87.36,97.20,11.27,347.23
C0432,2017,44.88,49.01,9.21,233.07
C0432,2018,195.86,202.50,3.39,35.95
C0432,2019,37.68,32.64,-13.39,462.68
C0432,2020,134.00,117.36,-12.42,347.79
C0432,2021,12.48,11.33,-9.25,310.98
C0432,2022,87.32,111.38,27.55,322.17
C0432,2023,68.74,66.35,-3.48,199.90
C0432,2024,82.58,113.05,36.89,492.22
C0433,2015,104.63,134.57,28.61,67.21
C0433,2016,124.07,150.22,21.07,369.83
C0433,2017,120.87,148.94,23.22,211.02
C0433,2018,129.84,107.58,-17.14,440.67
C0433,2019,170.46,194.51,14.10,358.91
C0433,2020,178.48,243.55,36.46,281.56
C0433,2021,150.08,123.58,-17.65,468.91
C0433,2022,25.00,24.36,-2.54,456.31
C0433,2023,192.65,160.07,-16.91,27.11
C0433,2024,190.01,216.96,14.18,97.10
C0434,2015,145.22,126.30,-13.03,338.35
C0434,2016,108.31,117.80,8.76,461.00
C0434,2017,57.62,70.98,23.20,215.73
C0434,2018,153.71,138.13,-10.13,20.11
C0434,2019,176.79,221.56,25.32,322.01
C0434,2020,136.39,114.04,-16.39,98.15
C0434,2021,129.52,115.25,-11.02,276.61
C0434,2022,46.67,45.18,-3.19,192.96
C0434,2023,77.98,99.63,27.77,279.46
C0434,2024,147.40,193.10,31.01,466.29
C0435,2015,13.21,12.32,-6.78,243.41
C0435,2016,131.84,113.05,-14.25,18.23
C0435,2017,155.67,203.73,30.88,290.88
C0435,2018,73.59,87.55,18.96,163.55
C0435,2019,24.47,21.90,-10.53,389.29
C0435,2020,165.63,187.93,13.46,235.49
C0435,2021,36.95,48.90,32.34,370.94
C0435,2022,80.45,67.72,-15.83,454.50
C0435,2023,144.38,122.76,-14.98,181.77
C0435,2024,165.23,159.31,-3.58,494.70
C0436,2015,173.85,207.12,19.14,75.76
C0436,2016,110.78,100.46,-9.32,322.32
C0436,2017,100.42,129.52,28.98,18.35
C0436,2018,171.18,214.02,25.03,107.32
C0436,2019,116.98,132.97,13.66,317.26
C0436,2020,119.94,104.31,-13.04,24.05
C0436,2021,92.45,128.78,39.29,51.79
C0436,2022,80.83,88.43,9.40,146.21
C0436,2023,101.30,108.52,7.12,288.24
C0436,2024,79.32,110.84,39.73,8.98
C0437,2015,75.27,99.24,31.83,241.69
C0437,2016,198.80,213.47,7.38,313.25
C0437,2017,73.88,77.67,5.13,201.86
C0437,2018,58.71,50.35,-14.25,34.75
C0437,2019,77.25,104.74,35.59,305.83
C0437,2020,122.25,159.69,30.63,303.31
C0437,2021,183.09,180.53,-1.40,253.52
C0437,2022,159.69,199.94,25.20,346.88
C0437,2023,170.03,213.83,25.76,104.69
C0437,2024,173.21,162.26,-6.33,339.59
C0438,2015,184.90,216.00,16.82,81.57
C0438,2016,54.66,52.10,-4.70,196.95
C0438,2017,97.09,123.69,27.39,34.72
C0438,2018,83.19,74.23,-10.77,409.74
C0438,2019,82.56,99.18,20.13,269.58
C0438,2020,133.93,133.35,-0.44,485.55
C0438,2021,86.34,70.95,-17.83,471.22
C0438,2022,127.10,111.12,-12.58,499.28
C0438,2023,82.63,98.58,19.29,51.53
C0438,2024,69.11,65.24,-5.61,303.68
C0439,2015,77.08,90.85,17.86,204.38
C0439,2016,162.71,170.67,4.89,266.80
C0439,2017,124.20,150.98,21.56,155.07
C0439,2018,195.06,213.74,9.58,24.99
C0439,2019,168.20,165.70,-1.49,354.17
C0439,2020,102.30,90.79,-11.25,482.94
C0439,2021,56.05,56.31,0.47,266.66
C0439,2022,138.04,163.02,18.09,165.46
C0439,2023,148.06,184.23,24.43,469.20
C0439,2024,98.19,88.00,-10.38,182.97
C0440,2015,53.69,64.35,19.86,457.35
C0440,2016,115.88,105.16,-9.24,427.99
C0440,2017,58.23,54.33,-6.69,264.83
C0440,2018,188.60,211.00,11.88,338.76
C0440,2019,129.49,126.06,-2.65,350.46
C0440,2020,65.47,78.36,19.70,320.90
C0440,2021,50.99,70.03,37.35,81.21
C0440,2022,146.18,130.00,-11.07,346.70
C0440,2023,144.48,165.04,14.23,2.61
C0440,2024,123.46,167.16,35.40,355.31
C0441,2015,126.72,114.80,-9.41,277.86
